year,orig,dest,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2005,EST,RUS,52.4667402961057,11.560137400737254,0.34878796450326277
2005,EST,SVN,52.4667402961057,-7.206435867992603,0.34878796450326277
2005,EST,SWE,52.4667402961057,1.2350024397976789,0.34878796450326277
2005,EST,UKR,52.4667402961057,5.490327622791337,0.34878796450326277
2005,EST,ZAF,52.4667402961057,8.96918083898057,0.34878796450326277
2005,FIN,BEL,52.567904614988386,1.4348518724128496,0.34878796450326277
2005,FIN,BLR,52.567904614988386,-0.9108196357662948,0.34878796450326277
2005,FIN,COG,52.567904614988386,-3.7861855269116855,0.34878796450326277
2005,FIN,CYP,52.567904614988386,-8.630192254052211,0.34878796450326277
2005,FIN,CZE,52.567904614988386,0.6538798508217063,0.34878796450326277
2005,FIN,DEU,52.567904614988386,10.280674033047113,0.34878796450326277
2005,FIN,ESP,52.567904614988386,7.730225269518151,0.34878796450326277
2005,FIN,EST,52.567904614988386,-8.544308071406249,0.34878796450326277
2005,FIN,FRA,52.567904614988386,8.221688773047703,0.34878796450326277
2005,FIN,KAZ,52.567904614988386,3.222914930717703,0.34878796450326277
2005,FIN,RUS,52.567904614988386,11.560137400737254,0.34878796450326277
2005,FIN,ZAF,52.567904614988386,8.96918083898057,0.34878796450326277
2005,FRA,ARG,52.53539426957183,4.390826367277974,0.34878796450326277
2005,FRA,ARM,52.53539426957183,-5.617796712838354,0.34878796450326277
2005,FRA,AUS,52.53539426957183,4.740616668608528,0.34878796450326277
2005,FRA,AUT,52.53539426957183,0.06696658556735358,0.34878796450326277
2005,FRA,BEL,52.53539426957183,1.4348518724128496,0.34878796450326277
2005,FRA,BLR,52.53539426957183,-0.9108196357662948,0.34878796450326277
2005,FRA,BOL,52.53539426957183,-0.10254944838960256,0.34878796450326277
2005,FRA,BRA,52.53539426957183,11.7816265781874,0.34878796450326277
2005,FRA,CHN,52.53539426957183,17.417768758078168,0.34878796450326277
