year,orig,dest,fe_YearCategorical
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,ARG,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BLR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,BGR,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,CZE,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,HUN,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,POL,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
