year,orig,dest,fe_YearCategorical
1995,NPL,LCA,-24.444521578669324
1995,NPL,LKA,-24.444521578669324
1995,NPL,LVA,-24.444521578669324
1995,NPL,MYS,-24.444521578669324
1995,NPL,NOR,-24.444521578669324
1995,NPL,PAN,-24.444521578669324
1995,NPL,POL,-24.444521578669324
1995,NPL,SWE,-24.444521578669324
1995,NPL,UKR,-24.444521578669324
1995,PAN,ARG,-24.444521578669324
1995,PAN,AUS,-24.444521578669324
1995,PAN,BRA,-24.444521578669324
1995,PAN,CRI,-24.444521578669324
1995,PAN,DEU,-24.444521578669324
1995,PAN,DNK,-24.444521578669324
1995,PAN,ESP,-24.444521578669324
1995,PAN,FIN,-24.444521578669324
1995,PAN,GBR,-24.444521578669324
1995,PAN,HND,-24.444521578669324
1995,PAN,IRL,-24.444521578669324
1995,PAN,ITA,-24.444521578669324
1995,PAN,LCA,-24.444521578669324
1995,PAN,NOR,-24.444521578669324
1995,PAN,SWE,-24.444521578669324
1995,POL,ARG,-24.444521578669324
1995,POL,AUS,-24.444521578669324
1995,POL,AUT,-24.444521578669324
1995,POL,BEL,-24.444521578669324
1995,POL,BGD,-24.444521578669324
1995,POL,BRA,-24.444521578669324
1995,POL,CRI,-24.444521578669324
1995,POL,DEU,-24.444521578669324
1995,POL,DNK,-24.444521578669324
1995,POL,DZA,-24.444521578669324
1995,POL,EGY,-24.444521578669324
1995,POL,ESP,-24.444521578669324
1995,POL,FIN,-24.444521578669324
1995,POL,GBR,-24.444521578669324
1995,POL,GRC,-24.444521578669324
1995,POL,HND,-24.444521578669324
1995,POL,IRL,-24.444521578669324
1995,POL,ITA,-24.444521578669324
1995,POL,LCA,-24.444521578669324
1995,POL,LVA,-24.444521578669324
1995,POL,MYS,-24.444521578669324
1995,POL,NOR,-24.444521578669324
1995,POL,PAN,-24.444521578669324
1995,POL,PRY,-24.444521578669324
1995,POL,SWE,-24.444521578669324
1995,POL,UKR,-24.444521578669324
1995,PRY,ARG,-24.444521578669324
1995,PRY,AUS,-24.444521578669324
1995,PRY,BEL,-24.444521578669324
1995,PRY,BGD,-24.444521578669324
1995,PRY,BRA,-24.444521578669324
1995,PRY,CRI,-24.444521578669324
1995,PRY,DEU,-24.444521578669324
1995,PRY,DNK,-24.444521578669324
1995,PRY,ESP,-24.444521578669324
1995,PRY,FIN,-24.444521578669324
1995,PRY,GBR,-24.444521578669324
1995,PRY,HND,-24.444521578669324
1995,PRY,IRL,-24.444521578669324
1995,PRY,ITA,-24.444521578669324
1995,PRY,LCA,-24.444521578669324
1995,PRY,LVA,-24.444521578669324
1995,PRY,NOR,-24.444521578669324
1995,PRY,PAN,-24.444521578669324
1995,PRY,SWE,-24.444521578669324
1995,ROU,ARG,-24.444521578669324
1995,ROU,AUS,-24.444521578669324
1995,ROU,AUT,-24.444521578669324
1995,ROU,BEL,-24.444521578669324
1995,ROU,BGD,-24.444521578669324
1995,ROU,BRA,-24.444521578669324
1995,ROU,CRI,-24.444521578669324
1995,ROU,DEU,-24.444521578669324
1995,ROU,DNK,-24.444521578669324
1995,ROU,EGY,-24.444521578669324
1995,ROU,ESP,-24.444521578669324
1995,ROU,FIN,-24.444521578669324
1995,ROU,GBR,-24.444521578669324
1995,ROU,GRC,-24.444521578669324
1995,ROU,HND,-24.444521578669324
1995,ROU,IRL,-24.444521578669324
1995,ROU,ITA,-24.444521578669324
1995,ROU,LVA,-24.444521578669324
1995,ROU,NOR,-24.444521578669324
1995,ROU,PAN,-24.444521578669324
1995,ROU,POL,-24.444521578669324
1995,ROU,SWE,-24.444521578669324
1995,ROU,UKR,-24.444521578669324
1995,ROU,URY,-24.444521578669324
1995,SLV,ARG,-24.444521578669324
1995,SLV,AUS,-24.444521578669324
1995,SLV,AUT,-24.444521578669324
1995,SLV,BEL,-24.444521578669324
1995,SLV,BGD,-24.444521578669324
1995,SLV,BRA,-24.444521578669324
1995,SLV,CRI,-24.444521578669324
1995,SLV,DEU,-24.444521578669324
1995,SLV,DNK,-24.444521578669324
1995,SLV,EGY,-24.444521578669324
1995,SLV,ESP,-24.444521578669324
1995,SLV,FIN,-24.444521578669324
1995,SLV,GBR,-24.444521578669324
1995,SLV,GRC,-24.444521578669324
1995,SLV,HND,-24.444521578669324
1995,SLV,IRL,-24.444521578669324
1995,SLV,ITA,-24.444521578669324
1995,SLV,LCA,-24.444521578669324
1995,SLV,NOR,-24.444521578669324
1995,SLV,PAN,-24.444521578669324
1995,SLV,PRY,-24.444521578669324
1995,SLV,SWE,-24.444521578669324
1995,SWE,AUS,-24.444521578669324
1995,SWE,BEL,-24.444521578669324
1995,SWE,BGD,-24.444521578669324
1995,SWE,BRA,-24.444521578669324
1995,SWE,CIV,-24.444521578669324
1995,SWE,CRI,-24.444521578669324
1995,SWE,DEU,-24.444521578669324
1995,SWE,DNK,-24.444521578669324
1995,SWE,ESP,-24.444521578669324
1995,SWE,FIN,-24.444521578669324
1995,SWE,GBR,-24.444521578669324
1995,SWE,GRC,-24.444521578669324
1995,SWE,HND,-24.444521578669324
1995,SWE,IRL,-24.444521578669324
1995,SWE,ITA,-24.444521578669324
1995,SWE,LVA,-24.444521578669324
1995,SWE,MYS,-24.444521578669324
1995,SWE,NOR,-24.444521578669324
1995,SWE,PAN,-24.444521578669324
1995,TUN,ARG,-24.444521578669324
1995,TUN,AUS,-24.444521578669324
1995,TUN,AUT,-24.444521578669324
1995,TUN,BEL,-24.444521578669324
1995,TUN,CRI,-24.444521578669324
1995,TUN,DEU,-24.444521578669324
1995,TUN,DNK,-24.444521578669324
1995,TUN,EGY,-24.444521578669324
1995,TUN,ESP,-24.444521578669324
1995,TUN,FIN,-24.444521578669324
1995,TUN,GBR,-24.444521578669324
1995,TUN,GRC,-24.444521578669324
1995,TUN,IRL,-24.444521578669324
1995,TUN,ITA,-24.444521578669324
1995,TUN,NOR,-24.444521578669324
1995,TUN,POL,-24.444521578669324
1995,TUN,SWE,-24.444521578669324
1995,UKR,ARG,-24.444521578669324
1995,UKR,AUS,-24.444521578669324
1995,UKR,BEL,-24.444521578669324
1995,UKR,BRA,-24.444521578669324
1995,UKR,CRI,-24.444521578669324
1995,UKR,DEU,-24.444521578669324
1995,UKR,DNK,-24.444521578669324
1995,UKR,EGY,-24.444521578669324
1995,UKR,ESP,-24.444521578669324
1995,UKR,FIN,-24.444521578669324
1995,UKR,GBR,-24.444521578669324
1995,UKR,GRC,-24.444521578669324
1995,UKR,HND,-24.444521578669324
1995,UKR,IRL,-24.444521578669324
1995,UKR,ITA,-24.444521578669324
1995,UKR,LVA,-24.444521578669324
1995,UKR,MYS,-24.444521578669324
1995,UKR,NOR,-24.444521578669324
1995,UKR,PAN,-24.444521578669324
1995,UKR,SWE,-24.444521578669324
1995,URY,ARG,-24.444521578669324
1995,URY,AUS,-24.444521578669324
1995,URY,AUT,-24.444521578669324
1995,URY,BEL,-24.444521578669324
1995,URY,BGD,-24.444521578669324
1995,URY,BRA,-24.444521578669324
1995,URY,CRI,-24.444521578669324
1995,URY,DEU,-24.444521578669324
1995,URY,DNK,-24.444521578669324
1995,URY,ESP,-24.444521578669324
1995,URY,FIN,-24.444521578669324
1995,URY,GBR,-24.444521578669324
1995,URY,GRC,-24.444521578669324
1995,URY,HND,-24.444521578669324
1995,URY,IRL,-24.444521578669324
1995,URY,ITA,-24.444521578669324
1995,URY,LCA,-24.444521578669324
1995,URY,LVA,-24.444521578669324
1995,URY,NOR,-24.444521578669324
1995,URY,PAN,-24.444521578669324
1995,URY,POL,-24.444521578669324
1995,URY,PRY,-24.444521578669324
1995,URY,SWE,-24.444521578669324
2000,AGO,CHL,-24.576459386884867
2000,AGO,ZAF,-24.576459386884867
2000,ARG,AGO,-24.576459386884867
2000,ARG,AUS,-24.576459386884867
2000,ARG,AUT,-24.576459386884867
2000,ARG,BEL,-24.576459386884867
2000,ARG,BLR,-24.576459386884867
2000,ARG,BOL,-24.576459386884867
2000,ARG,CAN,-24.576459386884867
2000,ARG,CHE,-24.576459386884867
2000,ARG,CHL,-24.576459386884867
2000,ARG,COL,-24.576459386884867
2000,ARG,CRI,-24.576459386884867
2000,ARG,DEU,-24.576459386884867
2000,ARG,DNK,-24.576459386884867
2000,ARG,DOM,-24.576459386884867
2000,ARG,ECU,-24.576459386884867
2000,ARG,ESP,-24.576459386884867
2000,ARG,FIN,-24.576459386884867
2000,ARG,FRA,-24.576459386884867
2000,ARG,GRC,-24.576459386884867
2000,ARG,GTM,-24.576459386884867
2000,ARG,IDN,-24.576459386884867
2000,ARG,IRL,-24.576459386884867
2000,ARG,ITA,-24.576459386884867
2000,ARG,KGZ,-24.576459386884867
2000,ARG,LUX,-24.576459386884867
2000,ARG,MDA,-24.576459386884867
2000,ARG,MEX,-24.576459386884867
2000,ARG,MRT,-24.576459386884867
2000,ARG,NOR,-24.576459386884867
2000,ARG,PAN,-24.576459386884867
2000,ARG,PHL,-24.576459386884867
2000,ARG,RUS,-24.576459386884867
2000,ARG,SWE,-24.576459386884867
2000,ARG,THA,-24.576459386884867
2000,ARG,URY,-24.576459386884867
2000,ARG,USA,-24.576459386884867
2000,ARG,UZB,-24.576459386884867
2000,ARG,ZAF,-24.576459386884867
2000,AUS,AGO,-24.576459386884867
2000,AUS,ARG,-24.576459386884867
2000,AUS,AUT,-24.576459386884867
2000,AUS,BEL,-24.576459386884867
2000,AUS,BLR,-24.576459386884867
2000,AUS,BOL,-24.576459386884867
2000,AUS,CAN,-24.576459386884867
2000,AUS,CHE,-24.576459386884867
2000,AUS,CHL,-24.576459386884867
2000,AUS,COL,-24.576459386884867
2000,AUS,CRI,-24.576459386884867
2000,AUS,DEU,-24.576459386884867
2000,AUS,DNK,-24.576459386884867
2000,AUS,ECU,-24.576459386884867
2000,AUS,ESP,-24.576459386884867
2000,AUS,FIN,-24.576459386884867
2000,AUS,FRA,-24.576459386884867
2000,AUS,GEO,-24.576459386884867
2000,AUS,GRC,-24.576459386884867
2000,AUS,GTM,-24.576459386884867
2000,AUS,IDN,-24.576459386884867
2000,AUS,IRL,-24.576459386884867
2000,AUS,ITA,-24.576459386884867
2000,AUS,KGZ,-24.576459386884867
2000,AUS,LUX,-24.576459386884867
2000,AUS,MDA,-24.576459386884867
2000,AUS,MEX,-24.576459386884867
2000,AUS,NOR,-24.576459386884867
2000,AUS,PAN,-24.576459386884867
2000,AUS,PHL,-24.576459386884867
2000,AUS,RUS,-24.576459386884867
2000,AUS,SWE,-24.576459386884867
2000,AUS,THA,-24.576459386884867
2000,AUS,URY,-24.576459386884867
2000,AUS,USA,-24.576459386884867
2000,AUS,UZB,-24.576459386884867
2000,AUS,ZAF,-24.576459386884867
2000,AUT,ARG,-24.576459386884867
2000,AUT,AUS,-24.576459386884867
2000,AUT,BEL,-24.576459386884867
2000,AUT,BLR,-24.576459386884867
2000,AUT,BOL,-24.576459386884867
2000,AUT,CAN,-24.576459386884867
2000,AUT,CHE,-24.576459386884867
2000,AUT,CHL,-24.576459386884867
2000,AUT,COL,-24.576459386884867
2000,AUT,DEU,-24.576459386884867
2000,AUT,DNK,-24.576459386884867
2000,AUT,ECU,-24.576459386884867
2000,AUT,ESP,-24.576459386884867
2000,AUT,FIN,-24.576459386884867
2000,AUT,FRA,-24.576459386884867
2000,AUT,GRC,-24.576459386884867
2000,AUT,IRL,-24.576459386884867
2000,AUT,ITA,-24.576459386884867
2000,AUT,LUX,-24.576459386884867
2000,AUT,MDA,-24.576459386884867
2000,AUT,NOR,-24.576459386884867
2000,AUT,PAN,-24.576459386884867
2000,AUT,RUS,-24.576459386884867
2000,AUT,SWE,-24.576459386884867
2000,AUT,THA,-24.576459386884867
2000,AUT,USA,-24.576459386884867
2000,AUT,ZAF,-24.576459386884867
2000,BEL,AUS,-24.576459386884867
2000,BEL,AUT,-24.576459386884867
2000,BEL,BLR,-24.576459386884867
2000,BEL,CAN,-24.576459386884867
2000,BEL,CHE,-24.576459386884867
2000,BEL,CHL,-24.576459386884867
2000,BEL,DEU,-24.576459386884867
2000,BEL,DNK,-24.576459386884867
2000,BEL,ESP,-24.576459386884867
2000,BEL,FIN,-24.576459386884867
2000,BEL,FRA,-24.576459386884867
2000,BEL,GEO,-24.576459386884867
2000,BEL,GRC,-24.576459386884867
2000,BEL,IDN,-24.576459386884867
2000,BEL,IRL,-24.576459386884867
2000,BEL,ITA,-24.576459386884867
2000,BEL,KGZ,-24.576459386884867
2000,BEL,LUX,-24.576459386884867
2000,BEL,MRT,-24.576459386884867
2000,BEL,NOR,-24.576459386884867
2000,BEL,RUS,-24.576459386884867
2000,BEL,SWE,-24.576459386884867
2000,BEL,USA,-24.576459386884867
2000,BEL,ZAF,-24.576459386884867
2000,BGD,ARG,-24.576459386884867
2000,BGD,AUS,-24.576459386884867
2000,BGD,AUT,-24.576459386884867
2000,BGD,BEL,-24.576459386884867
2000,BGD,BLR,-24.576459386884867
2000,BGD,BOL,-24.576459386884867
2000,BGD,CAN,-24.576459386884867
2000,BGD,CHE,-24.576459386884867
2000,BGD,CHL,-24.576459386884867
2000,BGD,COL,-24.576459386884867
2000,BGD,DEU,-24.576459386884867
2000,BGD,DNK,-24.576459386884867
2000,BGD,DOM,-24.576459386884867
2000,BGD,ECU,-24.576459386884867
2000,BGD,ESP,-24.576459386884867
2000,BGD,FIN,-24.576459386884867
2000,BGD,FRA,-24.576459386884867
2000,BGD,GRC,-24.576459386884867
2000,BGD,GTM,-24.576459386884867
2000,BGD,IDN,-24.576459386884867
2000,BGD,IRL,-24.576459386884867
2000,BGD,ITA,-24.576459386884867
2000,BGD,KGZ,-24.576459386884867
2000,BGD,LUX,-24.576459386884867
2000,BGD,MAR,-24.576459386884867
2000,BGD,MEX,-24.576459386884867
2000,BGD,NOR,-24.576459386884867
2000,BGD,PAN,-24.576459386884867
2000,BGD,PHL,-24.576459386884867
2000,BGD,RUS,-24.576459386884867
2000,BGD,SLV,-24.576459386884867
2000,BGD,SWE,-24.576459386884867
2000,BGD,THA,-24.576459386884867
2000,BGD,URY,-24.576459386884867
2000,BGD,USA,-24.576459386884867
2000,BGD,ZAF,-24.576459386884867
2000,BLR,BEL,-24.576459386884867
2000,BLR,CAN,-24.576459386884867
2000,BLR,DEU,-24.576459386884867
2000,BLR,DNK,-24.576459386884867
2000,BLR,ESP,-24.576459386884867
2000,BLR,FIN,-24.576459386884867
2000,BLR,FRA,-24.576459386884867
2000,BLR,GRC,-24.576459386884867
2000,BLR,IRL,-24.576459386884867
2000,BLR,ITA,-24.576459386884867
2000,BLR,MDA,-24.576459386884867
2000,BLR,NOR,-24.576459386884867
2000,BLR,RUS,-24.576459386884867
2000,BLR,SWE,-24.576459386884867
2000,BLR,UZB,-24.576459386884867
2000,BLR,ZAF,-24.576459386884867
2000,BOL,ARG,-24.576459386884867
2000,BOL,BEL,-24.576459386884867
2000,BOL,CAN,-24.576459386884867
2000,BOL,CHL,-24.576459386884867
2000,BOL,COL,-24.576459386884867
2000,BOL,DEU,-24.576459386884867
2000,BOL,DNK,-24.576459386884867
2000,BOL,ECU,-24.576459386884867
2000,BOL,ESP,-24.576459386884867
2000,BOL,FIN,-24.576459386884867
2000,BOL,FRA,-24.576459386884867
2000,BOL,ITA,-24.576459386884867
2000,BOL,NOR,-24.576459386884867
2000,BOL,PAN,-24.576459386884867
2000,BOL,RUS,-24.576459386884867
2000,BOL,THA,-24.576459386884867
2000,BOL,USA,-24.576459386884867
2000,BOL,ZAF,-24.576459386884867
2000,CAN,AGO,-24.576459386884867
2000,CAN,ARG,-24.576459386884867
2000,CAN,AUS,-24.576459386884867
2000,CAN,AUT,-24.576459386884867
2000,CAN,BEL,-24.576459386884867
2000,CAN,BLR,-24.576459386884867
2000,CAN,BOL,-24.576459386884867
2000,CAN,CHE,-24.576459386884867
2000,CAN,CHL,-24.576459386884867
2000,CAN,COL,-24.576459386884867
2000,CAN,DEU,-24.576459386884867
2000,CAN,DNK,-24.576459386884867
2000,CAN,ECU,-24.576459386884867
2000,CAN,ESP,-24.576459386884867
2000,CAN,FIN,-24.576459386884867
2000,CAN,FRA,-24.576459386884867
2000,CAN,GRC,-24.576459386884867
2000,CAN,GTM,-24.576459386884867
2000,CAN,IDN,-24.576459386884867
2000,CAN,IRL,-24.576459386884867
2000,CAN,ITA,-24.576459386884867
2000,CAN,KGZ,-24.576459386884867
2000,CAN,LUX,-24.576459386884867
2000,CAN,MAR,-24.576459386884867
2000,CAN,MDA,-24.576459386884867
2000,CAN,MEX,-24.576459386884867
2000,CAN,MRT,-24.576459386884867
2000,CAN,NOR,-24.576459386884867
2000,CAN,PAN,-24.576459386884867
2000,CAN,PHL,-24.576459386884867
2000,CAN,RUS,-24.576459386884867
2000,CAN,SWE,-24.576459386884867
2000,CAN,THA,-24.576459386884867
2000,CAN,TUN,-24.576459386884867
2000,CAN,URY,-24.576459386884867
2000,CAN,USA,-24.576459386884867
2000,CAN,ZAF,-24.576459386884867
2000,CHE,ARG,-24.576459386884867
2000,CHE,AUS,-24.576459386884867
2000,CHE,AUT,-24.576459386884867
2000,CHE,BEL,-24.576459386884867
2000,CHE,BLR,-24.576459386884867
2000,CHE,BOL,-24.576459386884867
2000,CHE,CAN,-24.576459386884867
2000,CHE,CHL,-24.576459386884867
2000,CHE,COL,-24.576459386884867
2000,CHE,DEU,-24.576459386884867
2000,CHE,DNK,-24.576459386884867
2000,CHE,ECU,-24.576459386884867
2000,CHE,ESP,-24.576459386884867
2000,CHE,FIN,-24.576459386884867
2000,CHE,FRA,-24.576459386884867
2000,CHE,GRC,-24.576459386884867
2000,CHE,GTM,-24.576459386884867
2000,CHE,IRL,-24.576459386884867
2000,CHE,ITA,-24.576459386884867
2000,CHE,LUX,-24.576459386884867
2000,CHE,MDA,-24.576459386884867
2000,CHE,NOR,-24.576459386884867
2000,CHE,PAN,-24.576459386884867
2000,CHE,PHL,-24.576459386884867
2000,CHE,RUS,-24.576459386884867
2000,CHE,SWE,-24.576459386884867
2000,CHE,THA,-24.576459386884867
2000,CHE,USA,-24.576459386884867
2000,CHE,ZAF,-24.576459386884867
2000,CHL,AGO,-24.576459386884867
2000,CHL,ARG,-24.576459386884867
2000,CHL,AUS,-24.576459386884867
2000,CHL,AUT,-24.576459386884867
2000,CHL,BEL,-24.576459386884867
2000,CHL,BLR,-24.576459386884867
2000,CHL,BOL,-24.576459386884867
2000,CHL,CAN,-24.576459386884867
2000,CHL,CHE,-24.576459386884867
2000,CHL,COL,-24.576459386884867
2000,CHL,CRI,-24.576459386884867
2000,CHL,DEU,-24.576459386884867
2000,CHL,DNK,-24.576459386884867
2000,CHL,ECU,-24.576459386884867
2000,CHL,ESP,-24.576459386884867
2000,CHL,FIN,-24.576459386884867
2000,CHL,FRA,-24.576459386884867
2000,CHL,GRC,-24.576459386884867
2000,CHL,GTM,-24.576459386884867
2000,CHL,IDN,-24.576459386884867
2000,CHL,IRL,-24.576459386884867
2000,CHL,ITA,-24.576459386884867
2000,CHL,LUX,-24.576459386884867
2000,CHL,MEX,-24.576459386884867
2000,CHL,NOR,-24.576459386884867
2000,CHL,PAN,-24.576459386884867
2000,CHL,PHL,-24.576459386884867
2000,CHL,RUS,-24.576459386884867
2000,CHL,SWE,-24.576459386884867
2000,CHL,THA,-24.576459386884867
2000,CHL,USA,-24.576459386884867
2000,CHL,ZAF,-24.576459386884867
