year,orig,dest,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2000.0,AUT,DEU,36.13896383106437,7.52985126755604,0.01036839285937674
2000.0,BEL,DEU,35.77507511179807,7.52985126755604,0.01036839285937674
2000.0,FRA,DEU,36.49217676146517,7.52985126755604,0.01036839285937674
2000.0,LUX,DEU,36.247413978479166,7.52985126755604,0.01036839285937674
2000.0,CHE,DEU,36.89513251038018,7.52985126755604,0.01036839285937674
2000.0,CAN,DEU,37.558933159354154,7.52985126755604,0.01036839285937674
2000.0,USA,DEU,37.37900638617233,7.52985126755604,0.01036839285937674
2000.0,RWA,LUX,32.67604362742498,-9.169713859846645,0.01036839285937674
2000.0,TZA,LUX,32.56857825279696,-9.169713859846645,0.01036839285937674
2000.0,AGO,LUX,32.06903561189047,-9.169713859846645,0.01036839285937674
2000.0,ZAF,LUX,33.768599572160376,-9.169713859846645,0.01036839285937674
2000.0,MAR,LUX,33.435939456203,-9.169713859846645,0.01036839285937674
2000.0,TUN,LUX,33.42124831019592,-9.169713859846645,0.01036839285937674
2000.0,KGZ,LUX,33.99383864313461,-9.169713859846645,0.01036839285937674
2000.0,BGD,LUX,33.12607299019597,-9.169713859846645,0.01036839285937674
2000.0,IDN,LUX,32.32013860158915,-9.169713859846645,0.01036839285937674
2000.0,PHL,LUX,34.34718815916286,-9.169713859846645,0.01036839285937674
2000.0,THA,LUX,33.96407538326053,-9.169713859846645,0.01036839285937674
2000.0,DOM,LUX,34.20268586075956,-9.169713859846645,0.01036839285937674
2000.0,CRI,LUX,34.203291018684645,-9.169713859846645,0.01036839285937674
2000.0,SLV,LUX,33.43872289742324,-9.169713859846645,0.01036839285937674
2000.0,GTM,LUX,33.185641499918894,-9.169713859846645,0.01036839285937674
2000.0,MEX,LUX,33.464758890975176,-9.169713859846645,0.01036839285937674
2000.0,ARG,LUX,35.10232046796648,-9.169713859846645,0.01036839285937674
2000.0,BOL,LUX,33.02446195776968,-9.169713859846645,0.01036839285937674
2000.0,CHL,LUX,34.47921453474187,-9.169713859846645,0.01036839285937674
2000.0,COL,LUX,33.46029141010027,-9.169713859846645,0.01036839285937674
2000.0,PER,LUX,34.59543320699351,-9.169713859846645,0.01036839285937674
2000.0,URY,LUX,35.06850577185657,-9.169713859846645,0.01036839285937674
2000.0,AUS,LUX,37.64942670462087,-9.169713859846645,0.01036839285937674
2000.0,BLR,LUX,33.631713503934954,-9.169713859846645,0.01036839285937674
2000.0,RUS,LUX,34.15716200930974,-9.169713859846645,0.01036839285937674
2000.0,DNK,LUX,36.213326772032765,-9.169713859846645,0.01036839285937674
2000.0,FIN,LUX,35.44815926387099,-9.169713859846645,0.01036839285937674
2000.0,IRL,LUX,36.13362771046466,-9.169713859846645,0.01036839285937674
2000.0,NOR,LUX,36.52335245691011,-9.169713859846645,0.01036839285937674
2000.0,SWE,LUX,36.72314722531066,-9.169713859846645,0.01036839285937674
2000.0,GRC,LUX,36.18070792392166,-9.169713859846645,0.01036839285937674
2000.0,ITA,LUX,36.442348099022006,-9.169713859846645,0.01036839285937674
2000.0,ESP,LUX,36.00688973346891,-9.169713859846645,0.01036839285937674
2000.0,AUT,LUX,36.13896383106437,-9.169713859846645,0.01036839285937674
2000.0,BEL,LUX,35.77507511179807,-9.169713859846645,0.01036839285937674
2000.0,FRA,LUX,36.49217676146517,-9.169713859846645,0.01036839285937674
2000.0,DEU,LUX,36.55634182892294,-9.169713859846645,0.01036839285937674
2000.0,CHE,LUX,36.89513251038018,-9.169713859846645,0.01036839285937674
2000.0,CAN,LUX,37.558933159354154,-9.169713859846645,0.01036839285937674
2000.0,USA,LUX,37.37900638617233,-9.169713859846645,0.01036839285937674
2000.0,RWA,CHE,32.67604362742498,0.5874841166337514,0.01036839285937674
2000.0,TZA,CHE,32.56857825279696,0.5874841166337514,0.01036839285937674
2000.0,AGO,CHE,32.06903561189047,0.5874841166337514,0.01036839285937674
2000.0,ZAF,CHE,33.768599572160376,0.5874841166337514,0.01036839285937674
2000.0,MRT,CHE,32.77159043038355,0.5874841166337514,0.01036839285937674
2000.0,MAR,CHE,33.435939456203,0.5874841166337514,0.01036839285937674
2000.0,TUN,CHE,33.42124831019592,0.5874841166337514,0.01036839285937674
2000.0,GEO,CHE,34.41689273576191,0.5874841166337514,0.01036839285937674
2000.0,KGZ,CHE,33.99383864313461,0.5874841166337514,0.01036839285937674
2000.0,UZB,CHE,32.994227392733734,0.5874841166337514,0.01036839285937674
2000.0,BGD,CHE,33.12607299019597,0.5874841166337514,0.01036839285937674
2000.0,IDN,CHE,32.32013860158915,0.5874841166337514,0.01036839285937674
2000.0,PHL,CHE,34.34718815916286,0.5874841166337514,0.01036839285937674
2000.0,THA,CHE,33.96407538326053,0.5874841166337514,0.01036839285937674
2000.0,DOM,CHE,34.20268586075956,0.5874841166337514,0.01036839285937674
2000.0,CRI,CHE,34.203291018684645,0.5874841166337514,0.01036839285937674
2000.0,SLV,CHE,33.43872289742324,0.5874841166337514,0.01036839285937674
2000.0,GTM,CHE,33.185641499918894,0.5874841166337514,0.01036839285937674
2000.0,MEX,CHE,33.464758890975176,0.5874841166337514,0.01036839285937674
2000.0,PAN,CHE,34.078220499558164,0.5874841166337514,0.01036839285937674
2000.0,ARG,CHE,35.10232046796648,0.5874841166337514,0.01036839285937674
2000.0,BOL,CHE,33.02446195776968,0.5874841166337514,0.01036839285937674
2000.0,CHL,CHE,34.47921453474187,0.5874841166337514,0.01036839285937674
2000.0,COL,CHE,33.46029141010027,0.5874841166337514,0.01036839285937674
2000.0,ECU,CHE,33.38415502171959,0.5874841166337514,0.01036839285937674
2000.0,PER,CHE,34.59543320699351,0.5874841166337514,0.01036839285937674
2000.0,URY,CHE,35.06850577185657,0.5874841166337514,0.01036839285937674
2000.0,AUS,CHE,37.64942670462087,0.5874841166337514,0.01036839285937674
2000.0,BLR,CHE,33.631713503934954,0.5874841166337514,0.01036839285937674
2000.0,MDA,CHE,33.609285275977754,0.5874841166337514,0.01036839285937674
2000.0,RUS,CHE,34.15716200930974,0.5874841166337514,0.01036839285937674
2000.0,DNK,CHE,36.213326772032765,0.5874841166337514,0.01036839285937674
2000.0,FIN,CHE,35.44815926387099,0.5874841166337514,0.01036839285937674
2000.0,IRL,CHE,36.13362771046466,0.5874841166337514,0.01036839285937674
2000.0,NOR,CHE,36.52335245691011,0.5874841166337514,0.01036839285937674
2000.0,SWE,CHE,36.72314722531066,0.5874841166337514,0.01036839285937674
2000.0,GRC,CHE,36.18070792392166,0.5874841166337514,0.01036839285937674
2000.0,ITA,CHE,36.442348099022006,0.5874841166337514,0.01036839285937674
2000.0,ESP,CHE,36.00688973346891,0.5874841166337514,0.01036839285937674
2000.0,AUT,CHE,36.13896383106437,0.5874841166337514,0.01036839285937674
2000.0,BEL,CHE,35.77507511179807,0.5874841166337514,0.01036839285937674
2000.0,FRA,CHE,36.49217676146517,0.5874841166337514,0.01036839285937674
2000.0,DEU,CHE,36.55634182892294,0.5874841166337514,0.01036839285937674
2000.0,LUX,CHE,36.247413978479166,0.5874841166337514,0.01036839285937674
2000.0,CAN,CHE,37.558933159354154,0.5874841166337514,0.01036839285937674
2000.0,USA,CHE,37.37900638617233,0.5874841166337514,0.01036839285937674
2000.0,RWA,CAN,32.67604362742498,5.464242364414243,0.01036839285937674
2000.0,TZA,CAN,32.56857825279696,5.464242364414243,0.01036839285937674
2000.0,AGO,CAN,32.06903561189047,5.464242364414243,0.01036839285937674
2000.0,ZAF,CAN,33.768599572160376,5.464242364414243,0.01036839285937674
2000.0,MRT,CAN,32.77159043038355,5.464242364414243,0.01036839285937674
2000.0,MAR,CAN,33.435939456203,5.464242364414243,0.01036839285937674
2000.0,TUN,CAN,33.42124831019592,5.464242364414243,0.01036839285937674
2000.0,GEO,CAN,34.41689273576191,5.464242364414243,0.01036839285937674
2000.0,KGZ,CAN,33.99383864313461,5.464242364414243,0.01036839285937674
2000.0,UZB,CAN,32.994227392733734,5.464242364414243,0.01036839285937674
2000.0,BGD,CAN,33.12607299019597,5.464242364414243,0.01036839285937674
2000.0,IDN,CAN,32.32013860158915,5.464242364414243,0.01036839285937674
2000.0,PHL,CAN,34.34718815916286,5.464242364414243,0.01036839285937674
2000.0,THA,CAN,33.96407538326053,5.464242364414243,0.01036839285937674
2000.0,DOM,CAN,34.20268586075956,5.464242364414243,0.01036839285937674
2000.0,CRI,CAN,34.203291018684645,5.464242364414243,0.01036839285937674
2000.0,SLV,CAN,33.43872289742324,5.464242364414243,0.01036839285937674
2000.0,GTM,CAN,33.185641499918894,5.464242364414243,0.01036839285937674
2000.0,MEX,CAN,33.464758890975176,5.464242364414243,0.01036839285937674
2000.0,PAN,CAN,34.078220499558164,5.464242364414243,0.01036839285937674
2000.0,ARG,CAN,35.10232046796648,5.464242364414243,0.01036839285937674
2000.0,BOL,CAN,33.02446195776968,5.464242364414243,0.01036839285937674
2000.0,CHL,CAN,34.47921453474187,5.464242364414243,0.01036839285937674
2000.0,COL,CAN,33.46029141010027,5.464242364414243,0.01036839285937674
2000.0,ECU,CAN,33.38415502171959,5.464242364414243,0.01036839285937674
2000.0,PER,CAN,34.59543320699351,5.464242364414243,0.01036839285937674
2000.0,URY,CAN,35.06850577185657,5.464242364414243,0.01036839285937674
2000.0,AUS,CAN,37.64942670462087,5.464242364414243,0.01036839285937674
2000.0,BLR,CAN,33.631713503934954,5.464242364414243,0.01036839285937674
2000.0,MDA,CAN,33.609285275977754,5.464242364414243,0.01036839285937674
2000.0,RUS,CAN,34.15716200930974,5.464242364414243,0.01036839285937674
2000.0,DNK,CAN,36.213326772032765,5.464242364414243,0.01036839285937674
2000.0,FIN,CAN,35.44815926387099,5.464242364414243,0.01036839285937674
2000.0,IRL,CAN,36.13362771046466,5.464242364414243,0.01036839285937674
2000.0,NOR,CAN,36.52335245691011,5.464242364414243,0.01036839285937674
2000.0,SWE,CAN,36.72314722531066,5.464242364414243,0.01036839285937674
2000.0,GRC,CAN,36.18070792392166,5.464242364414243,0.01036839285937674
2000.0,ITA,CAN,36.442348099022006,5.464242364414243,0.01036839285937674
2000.0,ESP,CAN,36.00688973346891,5.464242364414243,0.01036839285937674
2000.0,AUT,CAN,36.13896383106437,5.464242364414243,0.01036839285937674
2000.0,BEL,CAN,35.77507511179807,5.464242364414243,0.01036839285937674
2000.0,FRA,CAN,36.49217676146517,5.464242364414243,0.01036839285937674
2000.0,DEU,CAN,36.55634182892294,5.464242364414243,0.01036839285937674
2000.0,LUX,CAN,36.247413978479166,5.464242364414243,0.01036839285937674
2000.0,CHE,CAN,36.89513251038018,5.464242364414243,0.01036839285937674
2000.0,USA,CAN,37.37900638617233,5.464242364414243,0.01036839285937674
2000.0,RWA,USA,32.67604362742498,11.653527845847819,0.01036839285937674
2000.0,TZA,USA,32.56857825279696,11.653527845847819,0.01036839285937674
2000.0,AGO,USA,32.06903561189047,11.653527845847819,0.01036839285937674
2000.0,ZAF,USA,33.768599572160376,11.653527845847819,0.01036839285937674
2000.0,MRT,USA,32.77159043038355,11.653527845847819,0.01036839285937674
2000.0,MAR,USA,33.435939456203,11.653527845847819,0.01036839285937674
2000.0,TUN,USA,33.42124831019592,11.653527845847819,0.01036839285937674
2000.0,GEO,USA,34.41689273576191,11.653527845847819,0.01036839285937674
2000.0,KGZ,USA,33.99383864313461,11.653527845847819,0.01036839285937674
2000.0,UZB,USA,32.994227392733734,11.653527845847819,0.01036839285937674
2000.0,BGD,USA,33.12607299019597,11.653527845847819,0.01036839285937674
2000.0,IDN,USA,32.32013860158915,11.653527845847819,0.01036839285937674
2000.0,PHL,USA,34.34718815916286,11.653527845847819,0.01036839285937674
2000.0,THA,USA,33.96407538326053,11.653527845847819,0.01036839285937674
2000.0,DOM,USA,34.20268586075956,11.653527845847819,0.01036839285937674
2000.0,CRI,USA,34.203291018684645,11.653527845847819,0.01036839285937674
2000.0,SLV,USA,33.43872289742324,11.653527845847819,0.01036839285937674
2000.0,GTM,USA,33.185641499918894,11.653527845847819,0.01036839285937674
2000.0,MEX,USA,33.464758890975176,11.653527845847819,0.01036839285937674
2000.0,PAN,USA,34.078220499558164,11.653527845847819,0.01036839285937674
2000.0,ARG,USA,35.10232046796648,11.653527845847819,0.01036839285937674
2000.0,BOL,USA,33.02446195776968,11.653527845847819,0.01036839285937674
2000.0,CHL,USA,34.47921453474187,11.653527845847819,0.01036839285937674
2000.0,COL,USA,33.46029141010027,11.653527845847819,0.01036839285937674
2000.0,ECU,USA,33.38415502171959,11.653527845847819,0.01036839285937674
2000.0,PER,USA,34.59543320699351,11.653527845847819,0.01036839285937674
2000.0,URY,USA,35.06850577185657,11.653527845847819,0.01036839285937674
2000.0,AUS,USA,37.64942670462087,11.653527845847819,0.01036839285937674
2000.0,BLR,USA,33.631713503934954,11.653527845847819,0.01036839285937674
2000.0,MDA,USA,33.609285275977754,11.653527845847819,0.01036839285937674
2000.0,RUS,USA,34.15716200930974,11.653527845847819,0.01036839285937674
2000.0,DNK,USA,36.213326772032765,11.653527845847819,0.01036839285937674
2000.0,FIN,USA,35.44815926387099,11.653527845847819,0.01036839285937674
2000.0,IRL,USA,36.13362771046466,11.653527845847819,0.01036839285937674
2000.0,NOR,USA,36.52335245691011,11.653527845847819,0.01036839285937674
2000.0,SWE,USA,36.72314722531066,11.653527845847819,0.01036839285937674
2000.0,GRC,USA,36.18070792392166,11.653527845847819,0.01036839285937674
2000.0,ITA,USA,36.442348099022006,11.653527845847819,0.01036839285937674
2000.0,ESP,USA,36.00688973346891,11.653527845847819,0.01036839285937674
2000.0,AUT,USA,36.13896383106437,11.653527845847819,0.01036839285937674
2000.0,BEL,USA,35.77507511179807,11.653527845847819,0.01036839285937674
2000.0,FRA,USA,36.49217676146517,11.653527845847819,0.01036839285937674
2000.0,DEU,USA,36.55634182892294,11.653527845847819,0.01036839285937674
2000.0,LUX,USA,36.247413978479166,11.653527845847819,0.01036839285937674
2000.0,CHE,USA,36.89513251038018,11.653527845847819,0.01036839285937674
2000.0,CAN,USA,37.558933159354154,11.653527845847819,0.01036839285937674
2005.0,RWA,KEN,32.67604362742498,2.3691232433376186,0.2856250582870228
2005.0,UGA,KEN,32.17982794174253,2.3691232433376186,0.2856250582870228
2005.0,COG,KEN,33.776041920804786,2.3691232433376186,0.2856250582870228
2005.0,ZAF,KEN,33.768599572160376,2.3691232433376186,0.2856250582870228
2005.0,GHA,KEN,31.57766209199194,2.3691232433376186,0.2856250582870228
2005.0,CYP,KEN,35.58225257434838,2.3691232433376186,0.2856250582870228
2005.0,ISR,KEN,35.96068619648642,2.3691232433376186,0.2856250582870228
2005.0,TUR,KEN,33.950592291504925,2.3691232433376186,0.2856250582870228
2005.0,CRI,KEN,34.203291018684645,2.3691232433376186,0.2856250582870228
2005.0,MEX,KEN,33.464758890975176,2.3691232433376186,0.2856250582870228
2005.0,BOL,KEN,33.02446195776968,2.3691232433376186,0.2856250582870228
2005.0,BRA,KEN,33.412494241855704,2.3691232433376186,0.2856250582870228
2005.0,AUS,KEN,37.64942670462087,2.3691232433376186,0.2856250582870228
2005.0,CZE,KEN,34.47722025361129,2.3691232433376186,0.2856250582870228
2005.0,HUN,KEN,34.5945140850351,2.3691232433376186,0.2856250582870228
2005.0,POL,KEN,34.507937523963896,2.3691232433376186,0.2856250582870228
2005.0,RUS,KEN,34.15716200930974,2.3691232433376186,0.2856250582870228
2005.0,SVK,KEN,34.09423728716854,2.3691232433376186,0.2856250582870228
2005.0,DNK,KEN,36.213326772032765,2.3691232433376186,0.2856250582870228
2005.0,FIN,KEN,35.44815926387099,2.3691232433376186,0.2856250582870228
2005.0,ISL,KEN,36.592948513437875,2.3691232433376186,0.2856250582870228
2005.0,IRL,KEN,36.13362771046466,2.3691232433376186,0.2856250582870228
2005.0,NOR,KEN,36.52335245691011,2.3691232433376186,0.2856250582870228
2005.0,SWE,KEN,36.72314722531066,2.3691232433376186,0.2856250582870228
2005.0,GBR,KEN,36.598806917711265,2.3691232433376186,0.2856250582870228
2005.0,GRC,KEN,36.18070792392166,2.3691232433376186,0.2856250582870228
2005.0,ITA,KEN,36.442348099022006,2.3691232433376186,0.2856250582870228
2005.0,PRT,KEN,35.485214238256134,2.3691232433376186,0.2856250582870228
2005.0,SVN,KEN,35.145709888468105,2.3691232433376186,0.2856250582870228
2005.0,ESP,KEN,36.00688973346891,2.3691232433376186,0.2856250582870228
2005.0,AUT,KEN,36.13896383106437,2.3691232433376186,0.2856250582870228
2005.0,BEL,KEN,35.77507511179807,2.3691232433376186,0.2856250582870228
2005.0,FRA,KEN,36.49217676146517,2.3691232433376186,0.2856250582870228
2005.0,DEU,KEN,36.55634182892294,2.3691232433376186,0.2856250582870228
2005.0,NLD,KEN,36.65283006488896,2.3691232433376186,0.2856250582870228
2005.0,ZAF,MDG,33.768599572160376,-0.08257313305314895,0.2856250582870228
2005.0,SEN,MDG,33.43000264855671,-0.08257313305314895,0.2856250582870228
2005.0,CYP,MDG,35.58225257434838,-0.08257313305314895,0.2856250582870228
2005.0,ISR,MDG,35.96068619648642,-0.08257313305314895,0.2856250582870228
2005.0,BGD,MDG,33.12607299019597,-0.08257313305314895,0.2856250582870228
2005.0,CHN,MDG,33.4244482661285,-0.08257313305314895,0.2856250582870228
2005.0,IDN,MDG,32.32013860158915,-0.08257313305314895,0.2856250582870228
2005.0,DOM,MDG,34.20268586075956,-0.08257313305314895,0.2856250582870228
2005.0,ARG,MDG,35.10232046796648,-0.08257313305314895,0.2856250582870228
2005.0,BOL,MDG,33.02446195776968,-0.08257313305314895,0.2856250582870228
2005.0,PER,MDG,34.59543320699351,-0.08257313305314895,0.2856250582870228
2005.0,AUS,MDG,37.64942670462087,-0.08257313305314895,0.2856250582870228
2005.0,CZE,MDG,34.47722025361129,-0.08257313305314895,0.2856250582870228
2005.0,HUN,MDG,34.5945140850351,-0.08257313305314895,0.2856250582870228
2005.0,RUS,MDG,34.15716200930974,-0.08257313305314895,0.2856250582870228
2005.0,DNK,MDG,36.213326772032765,-0.08257313305314895,0.2856250582870228
2005.0,FIN,MDG,35.44815926387099,-0.08257313305314895,0.2856250582870228
2005.0,IRL,MDG,36.13362771046466,-0.08257313305314895,0.2856250582870228
2005.0,NOR,MDG,36.52335245691011,-0.08257313305314895,0.2856250582870228
2005.0,SWE,MDG,36.72314722531066,-0.08257313305314895,0.2856250582870228
2005.0,GBR,MDG,36.598806917711265,-0.08257313305314895,0.2856250582870228
2005.0,GRC,MDG,36.18070792392166,-0.08257313305314895,0.2856250582870228
2005.0,ITA,MDG,36.442348099022006,-0.08257313305314895,0.2856250582870228
2005.0,PRT,MDG,35.485214238256134,-0.08257313305314895,0.2856250582870228
2005.0,ESP,MDG,36.00688973346891,-0.08257313305314895,0.2856250582870228
2005.0,AUT,MDG,36.13896383106437,-0.08257313305314895,0.2856250582870228
2005.0,BEL,MDG,35.77507511179807,-0.08257313305314895,0.2856250582870228
2005.0,FRA,MDG,36.49217676146517,-0.08257313305314895,0.2856250582870228
2005.0,DEU,MDG,36.55634182892294,-0.08257313305314895,0.2856250582870228
2005.0,NLD,MDG,36.65283006488896,-0.08257313305314895,0.2856250582870228
2005.0,KEN,RWA,32.50602685566045,-1.5166958543130544,0.2856250582870228
2005.0,UGA,RWA,32.17982794174253,-1.5166958543130544,0.2856250582870228
2005.0,COG,RWA,33.776041920804786,-1.5166958543130544,0.2856250582870228
2005.0,GAB,RWA,33.469050317959926,-1.5166958543130544,0.2856250582870228
2005.0,ZAF,RWA,33.768599572160376,-1.5166958543130544,0.2856250582870228
2005.0,GHA,RWA,31.57766209199194,-1.5166958543130544,0.2856250582870228
2005.0,AUS,RWA,37.64942670462087,-1.5166958543130544,0.2856250582870228
2005.0,HUN,RWA,34.5945140850351,-1.5166958543130544,0.2856250582870228
2005.0,RUS,RWA,34.15716200930974,-1.5166958543130544,0.2856250582870228
2005.0,DNK,RWA,36.213326772032765,-1.5166958543130544,0.2856250582870228
2005.0,FIN,RWA,35.44815926387099,-1.5166958543130544,0.2856250582870228
2005.0,IRL,RWA,36.13362771046466,-1.5166958543130544,0.2856250582870228
2005.0,NOR,RWA,36.52335245691011,-1.5166958543130544,0.2856250582870228
2005.0,SWE,RWA,36.72314722531066,-1.5166958543130544,0.2856250582870228
2005.0,GBR,RWA,36.598806917711265,-1.5166958543130544,0.2856250582870228
2005.0,GRC,RWA,36.18070792392166,-1.5166958543130544,0.2856250582870228
2005.0,ITA,RWA,36.442348099022006,-1.5166958543130544,0.2856250582870228
2005.0,PRT,RWA,35.485214238256134,-1.5166958543130544,0.2856250582870228
2005.0,ESP,RWA,36.00688973346891,-1.5166958543130544,0.2856250582870228
2005.0,AUT,RWA,36.13896383106437,-1.5166958543130544,0.2856250582870228
2005.0,BEL,RWA,35.77507511179807,-1.5166958543130544,0.2856250582870228
2005.0,FRA,RWA,36.49217676146517,-1.5166958543130544,0.2856250582870228
2005.0,DEU,RWA,36.55634182892294,-1.5166958543130544,0.2856250582870228
2005.0,LUX,RWA,36.247413978479166,-1.5166958543130544,0.2856250582870228
2005.0,NLD,RWA,36.65283006488896,-1.5166958543130544,0.2856250582870228
2005.0,KEN,UGA,32.50602685566045,1.222315799338391,0.2856250582870228
2005.0,RWA,UGA,32.67604362742498,1.222315799338391,0.2856250582870228
2005.0,COG,UGA,33.776041920804786,1.222315799338391,0.2856250582870228
2005.0,GAB,UGA,33.469050317959926,1.222315799338391,0.2856250582870228
2005.0,ZAF,UGA,33.768599572160376,1.222315799338391,0.2856250582870228
2005.0,CYP,UGA,35.58225257434838,1.222315799338391,0.2856250582870228
2005.0,KAZ,UGA,34.40624684248956,1.222315799338391,0.2856250582870228
2005.0,BGD,UGA,33.12607299019597,1.222315799338391,0.2856250582870228
2005.0,PAK,UGA,32.53960447245241,1.222315799338391,0.2856250582870228
2005.0,CHN,UGA,33.4244482661285,1.222315799338391,0.2856250582870228
2005.0,CRI,UGA,34.203291018684645,1.222315799338391,0.2856250582870228
2005.0,AUS,UGA,37.64942670462087,1.222315799338391,0.2856250582870228
2005.0,CZE,UGA,34.47722025361129,1.222315799338391,0.2856250582870228
2005.0,HUN,UGA,34.5945140850351,1.222315799338391,0.2856250582870228
2005.0,POL,UGA,34.507937523963896,1.222315799338391,0.2856250582870228
2005.0,RUS,UGA,34.15716200930974,1.222315799338391,0.2856250582870228
2005.0,UKR,UGA,33.9651884658105,1.222315799338391,0.2856250582870228
2005.0,DNK,UGA,36.213326772032765,1.222315799338391,0.2856250582870228
2005.0,FIN,UGA,35.44815926387099,1.222315799338391,0.2856250582870228
2005.0,ISL,UGA,36.592948513437875,1.222315799338391,0.2856250582870228
2005.0,IRL,UGA,36.13362771046466,1.222315799338391,0.2856250582870228
2005.0,NOR,UGA,36.52335245691011,1.222315799338391,0.2856250582870228
2005.0,SWE,UGA,36.72314722531066,1.222315799338391,0.2856250582870228
2005.0,GBR,UGA,36.598806917711265,1.222315799338391,0.2856250582870228
2005.0,GRC,UGA,36.18070792392166,1.222315799338391,0.2856250582870228
2005.0,ITA,UGA,36.442348099022006,1.222315799338391,0.2856250582870228
2005.0,PRT,UGA,35.485214238256134,1.222315799338391,0.2856250582870228
2005.0,ESP,UGA,36.00688973346891,1.222315799338391,0.2856250582870228
2005.0,AUT,UGA,36.13896383106437,1.222315799338391,0.2856250582870228
2005.0,BEL,UGA,35.77507511179807,1.222315799338391,0.2856250582870228
2005.0,FRA,UGA,36.49217676146517,1.222315799338391,0.2856250582870228
2005.0,DEU,UGA,36.55634182892294,1.222315799338391,0.2856250582870228
2005.0,NLD,UGA,36.65283006488896,1.222315799338391,0.2856250582870228
2005.0,KEN,COG,32.50602685566045,-2.985610746916267,0.2856250582870228
2005.0,RWA,COG,32.67604362742498,-2.985610746916267,0.2856250582870228
2005.0,UGA,COG,32.17982794174253,-2.985610746916267,0.2856250582870228
2005.0,GAB,COG,33.469050317959926,-2.985610746916267,0.2856250582870228
2005.0,ZAF,COG,33.768599572160376,-2.985610746916267,0.2856250582870228
2005.0,GHA,COG,31.57766209199194,-2.985610746916267,0.2856250582870228
2005.0,NER,COG,30.66407882450735,-2.985610746916267,0.2856250582870228
2005.0,SEN,COG,33.43000264855671,-2.985610746916267,0.2856250582870228
2005.0,ARM,COG,34.38127681478865,-2.985610746916267,0.2856250582870228
2005.0,AZE,COG,33.49801957574414,-2.985610746916267,0.2856250582870228
2005.0,GEO,COG,34.41689273576191,-2.985610746916267,0.2856250582870228
2005.0,ISR,COG,35.96068619648642,-2.985610746916267,0.2856250582870228
2005.0,TUR,COG,33.950592291504925,-2.985610746916267,0.2856250582870228
2005.0,KAZ,COG,34.40624684248956,-2.985610746916267,0.2856250582870228
2005.0,KGZ,COG,33.99383864313461,-2.985610746916267,0.2856250582870228
2005.0,BGD,COG,33.12607299019597,-2.985610746916267,0.2856250582870228
2005.0,CHN,COG,33.4244482661285,-2.985610746916267,0.2856250582870228
2005.0,IDN,COG,32.32013860158915,-2.985610746916267,0.2856250582870228
2005.0,DOM,COG,34.20268586075956,-2.985610746916267,0.2856250582870228
2005.0,CRI,COG,34.203291018684645,-2.985610746916267,0.2856250582870228
2005.0,MEX,COG,33.464758890975176,-2.985610746916267,0.2856250582870228
2005.0,ARG,COG,35.10232046796648,-2.985610746916267,0.2856250582870228
2005.0,BOL,COG,33.02446195776968,-2.985610746916267,0.2856250582870228
2005.0,BRA,COG,33.412494241855704,-2.985610746916267,0.2856250582870228
2005.0,PER,COG,34.59543320699351,-2.985610746916267,0.2856250582870228
2005.0,AUS,COG,37.64942670462087,-2.985610746916267,0.2856250582870228
2005.0,BLR,COG,33.631713503934954,-2.985610746916267,0.2856250582870228
2005.0,CZE,COG,34.47722025361129,-2.985610746916267,0.2856250582870228
2005.0,HUN,COG,34.5945140850351,-2.985610746916267,0.2856250582870228
2005.0,POL,COG,34.507937523963896,-2.985610746916267,0.2856250582870228
2005.0,MDA,COG,33.609285275977754,-2.985610746916267,0.2856250582870228
2005.0,RUS,COG,34.15716200930974,-2.985610746916267,0.2856250582870228
2005.0,SVK,COG,34.09423728716854,-2.985610746916267,0.2856250582870228
2005.0,UKR,COG,33.9651884658105,-2.985610746916267,0.2856250582870228
2005.0,DNK,COG,36.213326772032765,-2.985610746916267,0.2856250582870228
2005.0,EST,COG,34.83018827510174,-2.985610746916267,0.2856250582870228
2005.0,FIN,COG,35.44815926387099,-2.985610746916267,0.2856250582870228
2005.0,IRL,COG,36.13362771046466,-2.985610746916267,0.2856250582870228
2005.0,LVA,COG,35.12566218572826,-2.985610746916267,0.2856250582870228
2005.0,LTU,COG,35.351094703961365,-2.985610746916267,0.2856250582870228
2005.0,NOR,COG,36.52335245691011,-2.985610746916267,0.2856250582870228
2005.0,SWE,COG,36.72314722531066,-2.985610746916267,0.2856250582870228
2005.0,GBR,COG,36.598806917711265,-2.985610746916267,0.2856250582870228
2005.0,GRC,COG,36.18070792392166,-2.985610746916267,0.2856250582870228
2005.0,ITA,COG,36.442348099022006,-2.985610746916267,0.2856250582870228
2005.0,PRT,COG,35.485214238256134,-2.985610746916267,0.2856250582870228
2005.0,SVN,COG,35.145709888468105,-2.985610746916267,0.2856250582870228
2005.0,ESP,COG,36.00688973346891,-2.985610746916267,0.2856250582870228
2005.0,AUT,COG,36.13896383106437,-2.985610746916267,0.2856250582870228
2005.0,BEL,COG,35.77507511179807,-2.985610746916267,0.2856250582870228
2005.0,FRA,COG,36.49217676146517,-2.985610746916267,0.2856250582870228
2005.0,DEU,COG,36.55634182892294,-2.985610746916267,0.2856250582870228
2005.0,LUX,COG,36.247413978479166,-2.985610746916267,0.2856250582870228
2005.0,NLD,COG,36.65283006488896,-2.985610746916267,0.2856250582870228
