year,orig,dest,fe_YearCategorical
2010.0,PRT,ESP,-23.42803720479007
2010.0,PRT,ESP,-23.42803720479007
2010.0,SVN,ESP,-23.42803720479007
2010.0,SVN,ESP,-23.42803720479007
2010.0,SVN,ESP,-23.42803720479007
2010.0,SVN,ESP,-23.42803720479007
2010.0,SVN,ESP,-23.42803720479007
2010.0,AUT,ESP,-23.42803720479007
2010.0,AUT,ESP,-23.42803720479007
2010.0,AUT,ESP,-23.42803720479007
2010.0,AUT,ESP,-23.42803720479007
2010.0,AUT,ESP,-23.42803720479007
2010.0,BEL,ESP,-23.42803720479007
2010.0,BEL,ESP,-23.42803720479007
2010.0,BEL,ESP,-23.42803720479007
2010.0,BEL,ESP,-23.42803720479007
2010.0,BEL,ESP,-23.42803720479007
2010.0,FRA,ESP,-23.42803720479007
2010.0,FRA,ESP,-23.42803720479007
2010.0,FRA,ESP,-23.42803720479007
2010.0,FRA,ESP,-23.42803720479007
2010.0,FRA,ESP,-23.42803720479007
2010.0,DEU,ESP,-23.42803720479007
2010.0,DEU,ESP,-23.42803720479007
2010.0,DEU,ESP,-23.42803720479007
2010.0,DEU,ESP,-23.42803720479007
2010.0,DEU,ESP,-23.42803720479007
2010.0,LUX,ESP,-23.42803720479007
2010.0,LUX,ESP,-23.42803720479007
2010.0,LUX,ESP,-23.42803720479007
2010.0,LUX,ESP,-23.42803720479007
2010.0,LUX,ESP,-23.42803720479007
2010.0,NLD,ESP,-23.42803720479007
2010.0,NLD,ESP,-23.42803720479007
2010.0,NLD,ESP,-23.42803720479007
2010.0,NLD,ESP,-23.42803720479007
2010.0,NLD,ESP,-23.42803720479007
2010.0,CHE,ESP,-23.42803720479007
2010.0,CHE,ESP,-23.42803720479007
2010.0,CHE,ESP,-23.42803720479007
2010.0,CHE,ESP,-23.42803720479007
2010.0,CHE,ESP,-23.42803720479007
2010.0,CAN,ESP,-23.42803720479007
2010.0,CAN,ESP,-23.42803720479007
2010.0,CAN,ESP,-23.42803720479007
2010.0,CAN,ESP,-23.42803720479007
2010.0,CAN,ESP,-23.42803720479007
2010.0,USA,ESP,-23.42803720479007
2010.0,USA,ESP,-23.42803720479007
2010.0,USA,ESP,-23.42803720479007
2010.0,USA,ESP,-23.42803720479007
2010.0,USA,ESP,-23.42803720479007
2010.0,ETH,AUT,-23.42803720479007
2010.0,ETH,AUT,-23.42803720479007
2010.0,ETH,AUT,-23.42803720479007
2010.0,ETH,AUT,-23.42803720479007
2010.0,ETH,AUT,-23.42803720479007
2010.0,MDG,AUT,-23.42803720479007
2010.0,MDG,AUT,-23.42803720479007
2010.0,MDG,AUT,-23.42803720479007
2010.0,MDG,AUT,-23.42803720479007
2010.0,MDG,AUT,-23.42803720479007
2010.0,MWI,AUT,-23.42803720479007
2010.0,MWI,AUT,-23.42803720479007
2010.0,MWI,AUT,-23.42803720479007
2010.0,MWI,AUT,-23.42803720479007
2010.0,MWI,AUT,-23.42803720479007
2010.0,RWA,AUT,-23.42803720479007
2010.0,RWA,AUT,-23.42803720479007
2010.0,RWA,AUT,-23.42803720479007
2010.0,RWA,AUT,-23.42803720479007
2010.0,RWA,AUT,-23.42803720479007
2010.0,ZMB,AUT,-23.42803720479007
2010.0,ZMB,AUT,-23.42803720479007
2010.0,ZMB,AUT,-23.42803720479007
2010.0,ZMB,AUT,-23.42803720479007
2010.0,ZMB,AUT,-23.42803720479007
2010.0,ZAF,AUT,-23.42803720479007
2010.0,ZAF,AUT,-23.42803720479007
2010.0,ZAF,AUT,-23.42803720479007
2010.0,ZAF,AUT,-23.42803720479007
2010.0,ZAF,AUT,-23.42803720479007
2010.0,GMB,AUT,-23.42803720479007
2010.0,GMB,AUT,-23.42803720479007
