USA,SSA,5,2,120.47148583011545
USA,SSA,5,3,111.11659444687938
USA,SSA,5,4,172.8321389690156
USA,SSA,5,5,1240.456883147622
USA,SIS,1,1,336.5007523774572
USA,SIS,1,2,325.9255295337692
USA,SIS,1,3,419.45496737009887
USA,SIS,1,4,553.6375864284583
USA,SIS,1,5,1031.86467767458
USA,SIS,2,1,392.10489244349316
USA,SIS,2,2,380.29208931725424
USA,SIS,2,3,484.7669407694683
USA,SIS,2,4,634.6524689827667
USA,SIS,2,5,1168.8447561832345
USA,SIS,3,1,468.361493311768
USA,SIS,3,2,453.11642055031626
USA,SIS,3,3,587.9469679750084
USA,SIS,3,4,781.3824937415307
USA,SIS,3,5,1470.7870491165777
USA,SIS,4,1,543.8569126676732
USA,SIS,4,2,525.7368593626312
USA,SIS,4,3,685.9943238373822
USA,SIS,4,4,915.9087422743279
USA,SIS,4,5,1735.3241355364235
USA,SIS,5,1,526.57357749349
USA,SIS,5,2,508.5361968469536
USA,SIS,5,3,668.0624873891312
USA,SIS,5,4,896.927922366648
USA,SIS,5,5,1712.6047367271851
CAN,USA,1,1,-15621.362768034867
CAN,USA,1,2,-16019.968029752132
CAN,USA,1,3,-16849.430440918484
CAN,USA,1,4,-16596.550879861028
CAN,USA,1,5,-16576.31948987148
CAN,USA,2,1,-12012.947770195751
CAN,USA,2,2,-12399.489831627887
CAN,USA,2,3,-13203.84978641477
CAN,USA,2,4,-12958.623252263955
CAN,USA,2,5,-12939.004135450226
CAN,USA,3,1,-23896.67745755407
CAN,USA,3,2,-24573.081739253048
CAN,USA,3,3,-25980.619422032665
CAN,USA,3,4,-25551.501108048265
CAN,USA,3,5,-25517.169903400598
CAN,USA,4,1,-27631.75719732246
CAN,USA,4,2,-28378.559776698337
CAN,USA,4,3,-29932.590111084013
CAN,USA,4,4,-29458.81034296067
CAN,USA,4,5,-29420.906040936497
CAN,USA,5,1,-25121.61992369928
CAN,USA,5,2,-25777.82343033187
CAN,USA,5,3,-27143.32508096829
CAN,USA,5,4,-26727.022360811734
CAN,USA,5,5,-26693.716455621223
CAN,CAN,1,1,0.0
CAN,CAN,1,2,0.0
CAN,CAN,1,3,0.0
CAN,CAN,1,4,0.0
CAN,CAN,1,5,0.0
CAN,CAN,2,1,0.0
CAN,CAN,2,2,0.0
CAN,CAN,2,3,0.0
CAN,CAN,2,4,0.0
CAN,CAN,2,5,0.0
CAN,CAN,3,1,0.0
CAN,CAN,3,2,0.0
CAN,CAN,3,3,0.0
CAN,CAN,3,4,0.0
CAN,CAN,3,5,0.0
CAN,CAN,4,1,0.0
CAN,CAN,4,2,0.0
CAN,CAN,4,3,0.0
CAN,CAN,4,4,0.0
CAN,CAN,4,5,0.0
CAN,CAN,5,1,0.0
CAN,CAN,5,2,0.0
CAN,CAN,5,3,0.0
CAN,CAN,5,4,0.0
CAN,CAN,5,5,0.0
CAN,WEU,1,1,1540.3000798980702
CAN,WEU,1,2,954.4070880718546
CAN,WEU,1,3,1016.3437080817235
CAN,WEU,1,4,1056.6294894321074
CAN,WEU,1,5,1163.1256582214753
CAN,WEU,2,1,1537.6556765156515
CAN,WEU,2,2,969.4938718684601
CAN,WEU,2,3,1029.5560714330393
CAN,WEU,2,4,1068.6226630341987
CAN,WEU,2,5,1171.8958823618104
CAN,WEU,3,1,2691.748068089314
CAN,WEU,3,2,1697.5300625834589
CAN,WEU,3,3,1802.632024329148
CAN,WEU,3,4,1870.9940797611127
CAN,WEU,3,5,2051.710370969433
CAN,WEU,4,1,2938.3987807914464
CAN,WEU,4,2,1840.705299152396
CAN,WEU,4,3,1956.7459840694025
CAN,WEU,4,4,2032.2229742501777
CAN,WEU,4,5,2231.747720117586
CAN,WEU,5,1,2593.0711258744686
CAN,WEU,5,2,1628.5453840629373
CAN,WEU,5,3,1730.5084817509835
CAN,WEU,5,4,1796.8289083195298
CAN,WEU,5,5,1972.1481178589372
CAN,JPK,1,1,40.322822952355835
CAN,JPK,1,2,20.567651547126314
CAN,JPK,1,3,1.5724694030839999
CAN,JPK,1,4,4.102768419006043
CAN,JPK,1,5,3.465723749164429
CAN,JPK,2,1,41.85766257133607
CAN,JPK,2,2,22.700352288916683
CAN,JPK,2,3,4.280031313713151
CAN,JPK,2,4,6.733754562223519
CAN,JPK,2,5,6.115989109645023
CAN,JPK,3,1,71.72368761709879
CAN,JPK,3,2,38.20059144263656
CAN,JPK,3,3,5.967142043276198
CAN,JPK,3,4,10.260876353192018
CAN,JPK,3,5,9.179857651988748
CAN,JPK,4,1,77.17366257236229
CAN,JPK,4,2,40.1615747291701
CAN,JPK,4,3,4.573356551188475
CAN,JPK,4,4,9.313970921259632
CAN,JPK,4,5,8.120442766197712
CAN,JPK,5,1,66.7417654145664
CAN,JPK,5,2,34.2198345840731
CAN,JPK,5,3,2.9490353017325788
CAN,JPK,5,4,7.114537482822151
CAN,JPK,5,5,6.065803343110311
CAN,ANZ,1,1,0.0
CAN,ANZ,1,2,0.0
CAN,ANZ,1,3,0.0
CAN,ANZ,1,4,0.0
CAN,ANZ,1,5,0.0
CAN,ANZ,2,1,0.0
CAN,ANZ,2,2,0.0
CAN,ANZ,2,3,0.0
CAN,ANZ,2,4,0.0
CAN,ANZ,2,5,0.0
CAN,ANZ,3,1,0.0
CAN,ANZ,3,2,0.0
CAN,ANZ,3,3,0.0
CAN,ANZ,3,4,0.0
CAN,ANZ,3,5,0.0
CAN,ANZ,4,1,0.0
CAN,ANZ,4,2,0.0
CAN,ANZ,4,3,0.0
CAN,ANZ,4,4,0.0
CAN,ANZ,4,5,0.0
CAN,ANZ,5,1,0.0
CAN,ANZ,5,2,0.0
CAN,ANZ,5,3,0.0
CAN,ANZ,5,4,0.0
CAN,ANZ,5,5,0.0
CAN,EEU,1,1,517.5570941822315
CAN,EEU,1,2,330.6705677103823
CAN,EEU,1,3,102.20147703599312
CAN,EEU,1,4,251.1886393316931
CAN,EEU,1,5,320.0214515124736
CAN,EEU,2,1,505.0873026807844
CAN,EEU,2,2,323.8566212665477
CAN,EEU,2,3,102.30181061920251
CAN,EEU,2,4,246.78009621080918
CAN,EEU,2,5,313.5297848624419
CAN,EEU,3,1,881.6336087669292
CAN,EEU,3,2,564.5006984967348
CAN,EEU,3,3,176.80518614385318
CAN,EEU,3,4,429.62561821951806
CAN,EEU,3,5,546.429918995373
CAN,EEU,4,1,971.1897464951278
CAN,EEU,4,2,621.0505149694479
CAN,EEU,4,3,193.0047197678801
CAN,EEU,4,4,472.13800721365
CAN,EEU,4,5,601.0989784282352
CAN,EEU,5,1,851.8980120784396
CAN,EEU,5,2,544.2362579789685
CAN,EEU,5,3,168.11924985970356
CAN,EEU,5,4,413.38921423620025
CAN,EEU,5,5,526.705161270661
CAN,FSU,1,1,672.1100402531972
CAN,FSU,1,2,436.4268222092111
CAN,FSU,1,3,75.03552785219142
CAN,FSU,1,4,187.2839178305209
CAN,FSU,1,5,307.59602516454703
CAN,FSU,2,1,654.0568081426188
CAN,FSU,2,2,425.5061950493539
CAN,FSU,2,3,75.05187514758572
CAN,FSU,2,4,183.90323317466058
CAN,FSU,2,5,300.5742720460087
CAN,FSU,3,1,1142.9373921888573
CAN,FSU,3,2,743.0000277829072
CAN,FSU,3,3,129.7451554846745
CAN,FSU,3,4,320.2225497570406
CAN,FSU,3,5,524.3834888032645
CAN,FSU,4,1,1260.2639133061966
CAN,FSU,4,2,818.7021677522653
CAN,FSU,4,3,141.62141466063946
CAN,FSU,4,4,351.9231723581228
CAN,FSU,4,5,577.3326205428026
CAN,FSU,5,1,1106.2228088898003
CAN,FSU,5,2,718.2295509266949
CAN,FSU,5,3,123.28950020609298
CAN,FSU,5,4,308.0782980265518
CAN,FSU,5,5,506.1419823412474
CAN,MDE,1,1,54.601256311033794
CAN,MDE,1,2,58.69629320481279
CAN,MDE,1,3,57.34623119950745
CAN,MDE,1,4,97.43029856498651
CAN,MDE,1,5,93.5672412977728
CAN,MDE,2,1,54.32624589213918
CAN,MDE,2,2,58.29735253469211
CAN,MDE,2,3,56.988148164574966
CAN,MDE,2,4,95.8591303570456
CAN,MDE,2,5,92.11298281984035
CAN,MDE,3,1,94.13837276731685
CAN,MDE,3,2,101.08735401441369
CAN,MDE,3,3,98.79639649665927
CAN,MDE,3,4,166.81615789447045
CAN,MDE,3,5,160.26082928507248
CAN,MDE,4,1,102.96242809096087
CAN,MDE,4,2,110.63464019809243
CAN,MDE,4,3,108.10524612151715
CAN,MDE,4,4,183.20431724629685
CAN,MDE,4,5,175.96672806093815
CAN,MDE,5,1,89.8257065236769
CAN,MDE,5,2,96.567156844505
CAN,MDE,5,3,94.34461864158189
CAN,MDE,5,4,160.33297376766572
CAN,MDE,5,5,153.97341967109628
CAN,CAM,1,1,-3.677504560284575
CAN,CAM,1,2,-12.766711188977531
CAN,CAM,1,3,-27.542294099570984
CAN,CAM,1,4,31.76622410937535
CAN,CAM,1,5,122.81038568194109
CAN,CAM,2,1,12.008434525086972
CAN,CAM,2,2,3.194299328021561
CAN,CAM,2,3,-11.134122360434198
CAN,CAM,2,4,46.379511027658474
CAN,CAM,2,5,134.66835534447637
CAN,CAM,3,1,6.8665164812418595
CAN,CAM,3,2,-8.557209373274148
CAN,CAM,3,3,-33.630304249810784
CAN,CAM,3,4,67.01195893789489
CAN,CAM,3,5,221.50731217550103
CAN,CAM,4,1,-0.9547502678975093
CAN,CAM,4,2,-17.983735097513126
CAN,CAM,4,3,-45.66636874332842
CAN,CAM,4,4,65.4504644529657
CAN,CAM,4,5,236.02526922745452
CAN,CAM,5,1,-8.469504106898924
CAN,CAM,5,2,-23.4326012736572
CAN,CAM,5,3,-47.75688961019548
CAN,CAM,5,4,49.87969816144043
CAN,CAM,5,5,199.761056538287
CAN,LAM,1,1,2.601923479642082
CAN,LAM,1,2,-16.632431043356675
CAN,LAM,1,3,-0.43260088513620953
CAN,LAM,1,4,35.95667083670328
CAN,LAM,1,5,50.172589630739566
CAN,LAM,2,1,16.855769163520215
CAN,LAM,2,2,-1.7964859913806808
CAN,LAM,2,3,13.913080202581595
CAN,LAM,2,4,49.20108429157716
CAN,LAM,2,5,62.98677927243351
CAN,LAM,3,1,13.247508842301725
CAN,LAM,3,2,-19.391798775019158
CAN,LAM,3,3,8.098140606636495
CAN,LAM,3,4,69.84810119300423
CAN,LAM,3,5,93.97148656715834
CAN,LAM,4,1,6.869361232548155
CAN,LAM,4,2,-29.166955770698873
CAN,LAM,4,3,1.1840609105398103
CAN,LAM,4,4,69.36078759598807
CAN,LAM,4,5,95.99486858590416
CAN,LAM,5,1,-5.215516861698694
CAN,LAM,5,2,-36.8800534296052
CAN,LAM,5,3,-10.211099510434487
CAN,LAM,5,4,49.69470204572974
CAN,LAM,5,5,73.09764389968758
CAN,SAS,1,1,40.95416515689533
CAN,SAS,1,2,40.95416515689533
CAN,SAS,1,3,44.10683108419734
CAN,SAS,1,4,117.88179006544121
