time,regions,income,ypc
2028,WEU,17177.81240430617,43209.29342841014
2028,JPK,12024.752207218393,57946.04006918039
2028,ANZ,1034.39602915509,40769.48916758553
2028,EEU,953.4682340217465,7470.69057839034
2028,FSU,1334.938498321423,4521.035494470493
2028,MDE,1901.2444362345475,4900.698410044695
2028,CAM,1026.5124614270426,6000.335279164745
2028,LAM,3572.945919768567,7773.2715341104795
2028,SAS,1737.4346554375184,906.9020430058806
2028,SEA,2361.678589391541,3269.9873573457794
2028,CHI,3663.7935395422705,2332.1182706681643
2028,MAF,592.3661800727208,2423.8196256544456
2028,SSA,1049.8821170862275,942.7645941466468
2028,SIS,131.25642039662551,2219.51080684065
2029,USA,16024.475715232904,53468.83935219283
2029,CAN,1270.0845402880889,37590.958791700665
2029,WEU,17446.410703989746,43879.51021667071
2029,JPK,12248.268773015558,58846.39217979466
2029,ANZ,1053.5916201179084,41398.58827857426
2029,EEU,983.8147361847753,7707.698404278364
2029,FSU,1377.1957174132629,4663.818319230628
2029,MDE,1969.7986294943998,5022.168999667243
2029,CAM,1057.4045279845207,6147.114669435009
2029,LAM,3679.6241612778917,7961.59568483823
2029,SAS,1794.1253187523441,929.0663532366638
2029,SEA,2438.528692020938,3349.6051579702603
2029,CHI,3786.3253144304613,2402.9119141708957
2029,MAF,614.7237670415188,2481.8475650678347
2029,SSA,1089.6851892301606,965.5712550671428
2029,SIS,135.21516099685314,2274.0561443032584
2030,USA,16273.450338008544,54295.57665500749
2030,CAN,1289.8811694752828,38173.03242575232
2030,WEU,17714.990203054123,44551.717912829154
2030,JPK,12470.509964100871,59749.615049437365
2030,ANZ,1072.6762059058408,42029.544187151594
2030,EEU,1014.5134517494829,7947.815412590457
2030,FSU,1419.920627729238,4808.401171117017
2030,MDE,2039.794762036657,5146.598208293606
2030,CAM,1088.944382138351,6297.420285395047
2030,LAM,3788.504392066335,8154.393952300962
2030,SAS,1852.186959144086,951.7623932250427
2030,SEA,2517.2242632063126,3431.1194642648907
2030,CHI,3911.92323717447,2475.8187514616197
2030,MAF,637.5992655864823,2541.2192866882665
