model,scenario,period,region,type,unit,en_5r,scen,gdp_5r,engdp_ratio_5r,country,rel_ratio_2015,convyear,rel_ratio,engdp_ratio,gdp_mig,en_mig,ypc_mig,ypc_nomig,enpc_mig,enpc_nomig,en_nomig,endiff,code
IMAGE,SSP1-1.9-SPA1,2090,REF,Final Energy,EJ/yr,15.309671630859375,SSP1,13803.824,0.0011090891647748751,ARM,0.6331642193296287,2125,0.8832795243321546,0.0009796357499042983,76.099,0.0745493009319672,47858.39015433254,46123.90442483326,46.883789928052046,45.2827655428773,0.11489808106524142,-0.35117018281935786,51
IMAGE,SSP1-1.9-SPA1,2100,REF,Final Energy,EJ/yr,14.149271972656251,SSP1,13878.684999999998,0.0010194965857828933,ARM,0.6331642193296287,2125,0.9166282316658247,0.0009344993526155192,76.396,0.07139201254241521,53578.37269855784,51887.7450797297,50.06895460099532,49.12753085975855,0.11760035101626098,-0.39292687542621696,51
IMAGE,SSP1-1.9-SPA1,2010,OECD,Final Energy,EJ/yr,152.9645009765625,SSP1,34635.688,0.004416384076925583,AUS,0.9737907692590166,2125,0.972599440588972,0.0042953726826438655,795.588,3.4173469618392676,,,,0.0,,,36
IMAGE,SSP1-1.9-SPA1,2020,OECD,Final Energy,EJ/yr,139.1826748046875,SSP1,43139.215,0.0032263608599435,AUS,0.9737907692590166,2125,0.9749820979290613,0.0031456440799039237,1114.003,3.5042569419452105,44495.30615803365,44986.985194123015,139.96639639953113,137.96244866372032,3.373872986658859,0.03864518783069859,36
IMAGE,SSP1-1.9-SPA1,2030,OECD,Final Energy,EJ/yr,99.15410302734377,SSP1,53740.606,0.0018450499614266309,AUS,0.9737907692590166,2125,0.9773647552691508,0.0018032868040090953,1490.87,2.6884661974930397,54654.94123950032,55379.65726797797,98.55853431108342,98.21856936845262,2.4838213165205723,0.08239114448826035,36
IMAGE,SSP1-1.9-SPA1,2040,OECD,Final Energy,EJ/yr,93.25391918945311,SSP1,65624.541,0.0014210220409686845,AUS,0.9737907692590166,2125,0.9797474126092401,0.0013922426678997703,1946.39,2.7098472063734342,66724.49866541443,67770.34877225237,92.89669403621124,93.10783804811912,2.3817757824693886,0.13774236278609986,36
IMAGE,SSP1-1.9-SPA1,2050,OECD,Final Energy,EJ/yr,94.47888769531251,SSP1,76993.66199999998,0.001227099546132934,AUS,0.9737907692590166,2125,0.9821300699493295,0.001205171363078329,2444.276,2.9457714386596456,79165.88128421074,80634.1291243241,95.40845305658944,95.71838241724998,2.4456099841923016,0.20451398943422694,36
IMAGE,SSP1-1.9-SPA1,2060,OECD,Final Energy,EJ/yr,95.78235717773437,SSP1,88106.96800000001,0.0010871144400035916,AUS,0.9737907692590166,2125,0.984512727289419,0.0010702780022036455,2962.466,3.170662192076225,91594.97215523473,93550.23754674713,98.03208381020316,98.71541410014487,2.484390794949005,0.2762332715619751,36
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,AUS,0.9737907692590166,2125,0.9868953846295083,0.0009781703463575357,3523.682,3.446761242393814,105014.33932271325,107504.18911267316,102.7219126678062,103.07293805386851,2.5235222538562563,0.3658533175709997,36
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,AUS,0.9737907692590166,2125,0.9892780419695977,0.0008919632349767609,4048.735,3.611322768163636,117069.22048452163,120189.02738508506,104.4214406195816,104.35286602269815,2.4691159247832912,0.46259749569295483,36
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,AUS,0.9737907692590166,2125,0.9916606993096871,0.0008175655001542918,4501.05,3.679903194469475,127443.5012024728,131221.96678142843,104.19340980201378,104.64552839786923,2.3713107274810032,0.5518435234249388,36
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,AUS,0.9737907692590166,2125,0.9940433566497765,0.00076218657094673,4898.409,3.7335015588046003,138427.71311661368,142737.66543729865,105.50774398434945,106.02345851203627,2.2534388757342683,0.6568017881505943,36
IMAGE,SSP1-1.9-SPA1,2010,OECD,Final Energy,EJ/yr,152.9645009765625,SSP1,34635.688,0.004416384076925583,AUT,0.9492790282944734,2125,0.9469735295805859,0.004182198817309717,296.85,1.2414857189183897,,,,0.0,,,40
IMAGE,SSP1-1.9-SPA1,2020,OECD,Final Energy,EJ/yr,139.1826748046875,SSP1,43139.215,0.0032263608599435,AUT,0.9492790282944734,2125,0.9515845270083609,0.003070155072867624,363.264,1.1152768123901846,41407.792926108006,41451.02551040679,127.12834550834262,126.8653819763316,1.0972635723118829,0.016416511522704402,40
IMAGE,SSP1-1.9-SPA1,2030,OECD,Final Energy,EJ/yr,99.15410302734377,SSP1,53740.606,0.0018450499614266309,AUT,0.9492790282944734,2125,0.9561955244361361,0.00176422851547721,430.982,0.760350734057399,48299.24113585521,48172.757125644624,85.21089848778564,85.98024139446974,0.7302105023679524,0.04127608626787316,40
IMAGE,SSP1-1.9-SPA1,2040,OECD,Final Energy,EJ/yr,93.25391918945311,SSP1,65624.541,0.0014210220409686845,AUT,0.9492790282944734,2125,0.9608065218639112,0.001365327244675078,511.749,0.6987048521352266,56926.498918191435,56592.0817551456,77.72329991697313,78.01354063253444,0.6396623312172627,0.09230263849616938,40
IMAGE,SSP1-1.9-SPA1,2050,OECD,Final Energy,EJ/yr,94.47888769531251,SSP1,76993.66199999998,0.001227099546132934,AUT,0.9492790282944734,2125,0.9654175192916864,0.0011846633997516114,592.157,0.701506724806715,65631.4784651653,65068.165524846474,77.7512104092674,77.74940427734082,0.6088832174141375,0.15212031592189335,40
IMAGE,SSP1-1.9-SPA1,2060,OECD,Final Energy,EJ/yr,95.78235717773437,SSP1,88106.96800000001,0.0010871144400035916,AUT,0.9492790282944734,2125,0.9700285167194616,0.001054532007740992,665.734,0.7020378116414416,74233.17081280502,73402.61973025522,78.28125465820729,78.23007533128366,0.5743441254758643,0.22232957647086327,40
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,AUT,0.9492790282944734,2125,0.9746395141472367,0.0009660228287368537,737.489,0.7124312099423136,83239.5591758408,82151.84027902505,80.41131441785446,80.1540629915864,0.5434852784649548,0.3108565000224801,40
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,AUT,0.9492790282944734,2125,0.9792505115750119,0.0008829221079425702,800.94,0.7071676331355222,90907.85486648534,89620.80225728826,80.26455484725449,80.28918708574469,0.5044687855440112,0.40180652083938906,40
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,AUT,0.9492790282944734,2125,0.983861509002787,0.0008111355297737997,850.606,0.6899567484387727,97226.77589629595,95790.56181880142,78.86409237484052,79.18240050187595,0.4590651267796491,0.5029604912027035,40
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,AUT,0.9492790282944734,2125,0.9884725064305622,0.0007579151000924292,889.725,0.6743360124297366,103430.28722072176,101990.77130456848,78.39137649148203,78.50106953503845,0.414369037739986,0.6273803084024783,40
IMAGE,SSP1-1.9-SPA1,2010,REF,Final Energy,EJ/yr,27.229809082031252,SSP1,2854.636,0.009538802524045535,AZE,0.5337324397835311,2125,0.5125384597736916,0.0048890031537597006,80.696,0.3945229984957928,,,,0.0,,,31
IMAGE,SSP1-1.9-SPA1,2020,REF,Final Energy,EJ/yr,24.629652099609377,SSP1,4280.51,0.005753905983074301,AZE,0.5337324397835311,2125,0.5549264197933707,0.0031929944470150766,105.154,0.33575613808142335,10522.56238349886,10374.888271841874,33.598483258881586,34.44168065613677,0.3459264970520151,-0.029400346770957264,31
IMAGE,SSP1-1.9-SPA1,2030,REF,Final Energy,EJ/yr,19.511028564453124,SSP1,6413.965,0.0030419605601921937,AZE,0.5337324397835311,2125,0.5973143798130496,0.0018170067854269571,128.874,0.23416493246511366,12446.195526853611,12264.274463267717,22.614821725043655,23.653564166764404,0.24876574991330044,-0.05869303733844167,31
IMAGE,SSP1-1.9-SPA1,2040,REF,Final Energy,EJ/yr,18.401505859375,SSP1,8875.322,0.0020733338868578516,AZE,0.5337324397835311,2125,0.6397023398327286,0.0013263165386774535,152.748,0.20259219864990366,14568.640507352096,14335.596167774867,19.32262885094737,19.684111443501756,0.2118464907405881,-0.04368395274489856,31
IMAGE,SSP1-1.9-SPA1,2050,REF,Final Energy,EJ/yr,18.161947998046877,SSP1,10602.964,0.001712912351494061,AZE,0.5337324397835311,2125,0.6820902998524075,0.0011683608994514766,182.697,0.21345603124708643,17632.846077496633,17345.552656412234,20.60152790299341,20.48162103791106,0.2202541241403899,-0.030864770046123424,31
IMAGE,SSP1-1.9-SPA1,2060,REF,Final Energy,EJ/yr,17.78900634765625,SSP1,11895.179000000002,0.00149548034104037,AZE,0.5337324397835311,2125,0.7244782598720866,0.0010834429951498419,217.841,0.2360183055064367,21744.107635041473,21406.240113288226,23.558501102969878,23.31549413467486,0.24529535317919787,-0.03781990792945811,31
IMAGE,SSP1-1.9-SPA1,2070,REF,Final Energy,EJ/yr,16.826339111328124,SSP1,13047.26,0.0012896454206728558,AZE,0.5337324397835311,2125,0.7668662198917655,0.0009889855087521187,269.518,0.2665493963478535,28162.670323196897,27741.410999089654,27.852472837405077,27.570653414822853,0.2804431713838739,-0.049542211947826154,31
IMAGE,SSP1-1.9-SPA1,2080,REF,Final Energy,EJ/yr,15.754120605468751,SSP1,13549.386,0.001162718414359791,AZE,0.5337324397835311,2125,0.8092541799114445,0.0009409347368806677,311.407,0.29301366360779807,34590.98450101167,34077.800548898216,32.547858899902664,32.17301773477,0.31172606330277725,-0.060028345069125466,31
IMAGE,SSP1-1.9-SPA1,2090,REF,Final Energy,EJ/yr,15.309671630859375,SSP1,13803.824,0.0011090891647748751,AZE,0.5337324397835311,2125,0.8516421399311236,0.0009445470696632972,348.387,0.3290679199587871,41614.95825854675,41051.413760136005,39.307286877270755,38.764967304256544,0.3537663112374005,-0.0698155547718029,31
IMAGE,SSP1-1.9-SPA1,2100,REF,Final Energy,EJ/yr,14.149271972656251,SSP1,13878.684999999998,0.0010194965857828933,AZE,0.5337324397835311,2125,0.8940300999508025,0.000911460634486982,379.716,0.34609618628485883,48687.33565506232,48111.08138473176,44.37658984764376,43.96354522056884,0.37847233233748945,-0.08554428761719979,31
IMAGE,SSP1-1.9-SPA1,2010,OECD,Final Energy,EJ/yr,152.9645009765625,SSP1,34635.688,0.004416384076925583,BEL,1.233449840529163,2125,1.2440611969168522,0.005494252060784568,357.666,1.9651071575725734,,,,0.0,,,56
IMAGE,SSP1-1.9-SPA1,2020,OECD,Final Energy,EJ/yr,139.1826748046875,SSP1,43139.215,0.0032263608599435,BEL,1.233449840529163,2125,1.2228384841414737,0.0039453182232666905,420.166,1.6576885765970724,36662.07519171361,35580.73169276988,144.64355335664135,152.0016121576449,1.7239093363377336,-0.038413133651993725,56
IMAGE,SSP1-1.9-SPA1,2030,OECD,Final Energy,EJ/yr,99.15410302734377,SSP1,53740.606,0.0018450499614266309,BEL,1.233449840529163,2125,1.2016157713660953,0.0022170411326086453,511.964,1.1350452464148524,43685.47105542753,40521.377163736346,96.85248622726724,118.38272978974447,1.3383590488506802,-0.15191274913142638,56
