model,scenario,period,region,type,unit,en_5r,scen,gdp_5r,engdp_ratio_5r,country,rel_ratio_2015,convyear,rel_ratio,engdp_ratio,gdp_mig,en_mig
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,COD,4.597815054170879,2150,4.7310674635846155,0.036563427309639164,20.876,0.7632981085160272
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,CIV,1.0818445727401849,2150,1.0848758532120435,0.008384319121259531,33.443,0.2803967843722825
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,EGY,0.6769776821135985,2150,0.6650138925622503,0.005139471653650232,449.698,2.311210123703202
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ERI,1.1364835053840499,2150,1.1415384500279036,0.008822228484378686,2.573,0.02269959389030636
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ETH,2.4235823812082082,2150,2.47630765458629,0.019137815222818055,77.328,1.4798889755500746
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,GAB,1.251280451479283,2150,1.2605871348674047,0.009742280453187266,20.49,0.19961932648580707
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,GHA,0.7594763095327707,2150,0.7505680247006511,0.005800665415007326,36.062,0.2091835961959942
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,IRN,1.364811915989048,2150,1.3783234684330867,0.010652190089261356,810.315,8.631629412179816
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,IRQ,0.6762022300020898,2150,0.6642097200021672,0.005133256712694236,102.337,0.5253220922069901
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ISR,0.3825089848230917,2150,0.35963894722394696,0.0027794218970140796,198.145,0.5507285517838548
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,JOR,0.9617829128739308,2150,0.9603674652025949,0.007422072560739225,31.744,0.23560627136810597
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,KEN,1.3226649845454967,2150,1.3346155395286632,0.010314399158641034,60.007,0.6189361503125725
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,KWT,0.736393670878507,2150,0.726630473503637,0.005615667225930638,124.857,0.7011553628280217
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,LBN,0.49784642164711407,2150,0.47924814096737756,0.0037038056845343937,53.347,0.1975869218528563
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,LBY,0.4806891412760689,2150,0.4614554057677751,0.0035662968907753194,99.765,0.35579160930819975
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,MUS,0.270767786650943,2150,0.24375918615653347,0.0018838605352159358,15.734,0.029640661661087534
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,MAR,0.5566741222639858,2150,0.5402546453108001,0.0041752863607549436,137.293,0.5732375903271285
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,MOZ,2.3898715474816394,2150,2.441348271462441,0.01886763626775615,19.244,0.3630887923366994
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,NAM,0.7037243355786034,2150,0.6927511628222554,0.005353835467467229,13.403,0.07175745677046327
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,NER,1.2002862648865666,2150,1.2077042746971802,0.009333582283346588,10.085,0.09412917732755034
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,NGA,1.7245343492937837,2150,1.751368954823183,0.013535222645824966,338.225,4.577950679384149
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,OMN,1.489177549389045,2150,1.507295236403454,0.011648931289736066,68.334,0.7960180707528244
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,QAT,0.5421045638228046,2150,0.5251454735940195,0.004058517131394433,122.76,0.4982235630499806
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,SAU,1.1836608720316326,2150,1.1904631265513228,0.009200336356963592,563.632,5.185603981548103
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,SEN,0.7094359509236084,2150,0.6986743194763347,0.00539961179795332,21.61,0.11668561095377124
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ZAF,0.7604061381474754,2150,0.7515322914121967,0.005808117622376187,474.761,2.757467730516941
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,SDN,0.7763619797241019,2150,0.7680790900842539,0.00593599736095734,88.125,0.5231097674343655
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,SYR,0.36390339268763816,2150,0.3403442590834766,0.002630305459187653,96.934,0.25496602938089596
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,TZA,1.8811910619343861,2150,1.913827767931956,0.014790764032548765,56.273,0.8323206644036167
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,TGO,2.0547471380435307,2150,2.093811846859958,0.016181747111405607,5.414,0.08760797886114995
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,TUN,0.48553116518501105,2150,0.466476763895567,0.003605103790975825,89.757,0.32358330096661714
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ARE,0.739623690727309,2150,0.7299801237172093,0.005641554553270476,318.142,1.794815448686576
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,YEM,0.2664295488470298,2150,0.23926027287840126,0.0018490912807329902,57.076,0.10553873393911616
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ZMB,2.1759555522853287,2150,2.21950946162923,0.017153184453186626,18.112,0.31067847681611616
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2010,MAF,Final Energy,EJ/yr,39.63402,SSP2,5128.382,0.007728367348610147,ZWE,9.421477087357307,2150,9.733383646148319,0.07522316436238864,5.221,0.3927401411360311
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,DZA,0.7506296225961663,2150,0.759865562500012,0.004984246346029682,380.324,1.8956285073073929
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,AGO,0.5929216918537554,2150,0.6079986662295422,0.0039880937893477285,172.787,0.689090761580026
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,BHR,1.116531842875074,2150,1.1122158486945155,0.00729544547539862,44.987,0.3282002056017577
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,BEN,1.537515068333017,2150,1.5176071028392015,0.009954560425331634,19.318,0.1923021982965565
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,BWA,0.3926222435971911,2150,0.4151177160565544,0.0027229145016386177,38.869,0.10583696376419142
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,CMR,0.8965919383490564,2150,0.9004218665583505,0.005906208439704903,65.952,0.38952625901541776
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,COG,0.5683071741820489,2150,0.5842957973604915,0.003832617684913814,30.3,0.11612831585288856
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,COD,4.597815054170879,2150,4.464562644757143,0.029284759234961447,44.539,1.304313891565948
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,CIV,1.0818445727401849,2150,1.0788132922683262,0.007076345442403926,60.178,0.42584031603298345
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,EGY,0.6769776821135985,2150,0.6889414716649468,0.0045190283416407205,713.422,3.223974237550006
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ERI,1.1364835053840499,2150,1.1314285607401962,0.007421468938675392,3.562,0.026435272359561748
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ETH,2.4235823812082082,2150,2.3708571078301266,0.015551350738652037,149.843,2.330261048731837
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,GAB,1.251280451479283,2150,1.2419737680911613,0.008146576869606442,27.787,0.22636893147575418
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,GHA,0.7594763095327707,2150,0.7683845943648903,0.0050401259062304755,78.909,0.39771129513474063
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,IRN,1.364811915989048,2150,1.3513003635450092,0.008863691463037827,982.781,8.711067559735778
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,IRQ,0.6762022300020898,2150,0.6881947400020124,0.00451413024552198,257.024,1.1602398122250415
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ISR,0.3825089848230917,2150,0.40537902242223645,0.0026590347174275113,301.963,0.8029301003785636
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,JOR,0.9617829128739308,2150,0.9631983605452668,0.006317983267006458,51.771,0.32708831171619135
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,KEN,1.3226649845454967,2150,1.3107144295623303,0.008597472932897022,102.303,0.8795472734541641
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,KWT,0.736393670878507,2150,0.7461568682533771,0.0048943258224796666,197.214,0.9652295727545049
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,LBN,0.49784642164711407,2150,0.5164447023268506,0.0033875566251878285,75.755,0.2566243521411039
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,LBY,0.4806891412760689,2150,0.49992287678436265,0.003279183706800855,160.863,0.5274993286271059
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,MUS,0.270767786650943,2150,0.2977763871453525,0.001953228232478452,23.742,0.04637354469550341
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,MAR,0.5566741222639858,2150,0.5730935992171715,0.003759138219704674,225.655,0.8482683349674582
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,MOZ,2.3898715474816394,2150,2.338394823500838,0.015338418306868051,39.953,0.6128158266142993
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,NAM,0.7037243355786034,2150,0.7146975083349514,0.0046879719521898235,20.147,0.09444857092076836
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,NER,1.2002862648865666,2150,1.192868255075953,0.007824475190184747,19.323,0.15119233409993987
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,NGA,1.7245343492937837,2150,1.6976997437643844,0.011135856343684513,642.968,7.159999281586144
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,OMN,1.489177549389045,2150,1.4710598623746358,0.009649239425601142,102.907,0.9929742815703366
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,QAT,0.5421045638228046,2150,0.5590636540515896,0.003667110489567151,266.067,0.9756970866276632
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,SAU,1.1836608720316326,2150,1.1768586175119424,0.007719461906957191,901.722,6.9608086296652525
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,SEN,0.7094359509236084,2150,0.7201975823708822,0.0047240490232789345,34.502,0.1629891394011698
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ZAF,0.7604061381474754,2150,0.7692799848827541,0.0050459991121463346,709.196,3.578602386337732
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,SDN,0.7763619797241019,2150,0.78464486936395,0.005146783215429825,143.68,0.7394898123929573
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,SYR,0.36390339268763816,2150,0.3874625262917997,0.0025415136258307557,163.696,0.4160356144939914
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,TZA,1.8811910619343861,2150,1.8485543559368163,0.01212536894513519,106.837,1.2954380419914082
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,TGO,2.0547471380435307,2150,2.0156824292271036,0.013221625348538235,9.097,0.12027712579565232
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,TUN,0.48553116518501105,2150,0.5045855664744551,0.0033097680564508803,134.909,0.4465174987277318
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ARE,0.739623690727309,2150,0.7492672577374088,0.004914728046485592,539.009,2.649082649608152
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,YEM,0.2664295488470298,2150,0.2935988248156583,0.0019258260171331693,71.669,0.1380220248219171
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ZMB,2.1759555522853287,2150,2.1324016429414274,0.013987230928231903,35.45,0.49584733640582096
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2020,MAF,Final Energy,EJ/yr,53.513369999999995,SSP2,8158.298000000001,0.006559379174430744,ZWE,9.421477087357307,2150,9.109570528566294,0.059753127213085816,7.318,0.437273384945362
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,DZA,0.7506296225961663,2150,0.7783374423077034,0.004216879544524305,545.477,2.300210803308484
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,AGO,0.5929216918537554,2150,0.638152614981116,0.0034573856557895267,218.446,0.7552520669645989
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,BHR,1.116531842875074,2150,1.103583860333399,0.0059790008206586035,71.569,0.4279111097337156
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,BEN,1.537515068333017,2150,1.4777911718515706,0.00800638261109877,33.205,0.26585193460153467
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,BWA,0.3926222435971911,2150,0.46010866097528097,0.002492778447060875,54.411,0.1356345680830293
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,CMR,0.8965919383490564,2150,0.908081722976939,0.004919808600013358,115.837,0.5698958687997474
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,COG,0.5683071741820489,2150,0.6162730437173768,0.0033388464316819596,53.2,0.17762663016548025
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,COD,4.597815054170879,2150,4.19805782592967,0.0227442535982928,116.725,2.654823001260727
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,CIV,1.0818445727401849,2150,1.0727507313246087,0.005811952977469472,137.605,0.7997537894646867
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,EGY,0.6769776821135985,2150,0.7128690507676432,0.0038621846447393763,1212.6,4.683285100210967
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,ERI,1.1364835053840499,2150,1.1213186714524888,0.006075084547547495,5.493,0.03337043941967839
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,ETH,2.4235823812082082,2150,2.265406561073963,0.012273528251577208,275.659,3.3833085243015213
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,GAB,1.251280451479283,2150,1.2233604013149182,0.006627926618293774,38.22,0.25331935535118805
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,GHA,0.7594763095327707,2150,0.7862011640291295,0.004259483645867027,146.224,0.6228387366332602
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,IRN,1.364811915989048,2150,1.3242772586569316,0.0071746743504361235,1348.08,9.67203499833593
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,IRQ,0.6762022300020898,2150,0.7121797600018576,0.003858450202616365,404.018,1.5588833339606585
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,ISR,0.3825089848230917,2150,0.45111909762052593,0.0024440747566506103,430.691,1.0526410010166078
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,JOR,0.9617829128739308,2150,0.9660292558879385,0.005233756963416695,96.548,0.5053087673039551
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,KEN,1.3226649845454967,2150,1.2868133195959972,0.006971702079418351,180.06,1.2553246764200683
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,KWT,0.736393670878507,2150,0.7656832630031174,0.004148321683933607,287.511,1.1926881156694353
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,LBN,0.49784642164711407,2150,0.5536412636863236,0.0029995197364801602,108.216,0.324596027802937
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,LBY,0.4806891412760689,2150,0.5383903478009501,0.0029168932666014725,233.39,0.6807737194921176
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,MUS,0.270767786650943,2150,0.3517935881341715,0.001905948634951226,33.76,0.06434482591595338
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,MAR,0.5566741222639858,2150,0.605932553123543,0.0032828236825563364,376.643,1.2364525602690661
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,MOZ,2.3898715474816394,2150,2.235441375539235,0.012111182755831014,75.961,0.9199775533156797
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,NAM,0.7037243355786034,2150,0.7366438538476474,0.00399099186296328,31.085,0.12405998206021356
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,NER,1.2002862648865666,2150,1.178032235454726,0.006382347509520688,36.765,0.2346470061875281
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,NGA,1.7245343492937837,2150,1.6440305327055855,0.008907034850314775,1192.728,10.62366986294624
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,OMN,1.489177549389045,2150,1.4348244883458177,0.0077735975503746444,145.06,1.127638060657346
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,QAT,0.5421045638228046,2150,0.5929818345091596,0.0032126592301692527,355.354,1.1416313080775646
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,SAU,1.1836608720316326,2150,1.1632541084725623,0.006302282517153492,1321.315,8.327300424152666
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,SEN,0.7094359509236084,2150,0.7417208452654297,0.004018498006306321,60.497,0.2431070738875135
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,ZAF,0.7604061381474754,2150,0.7870276783533114,0.004263961538304741,1024.291,4.367537428031701
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,SDN,0.7763619797241019,2150,0.8012106486436461,0.004340802088491538,251.296,1.0908262016295696
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,SYR,0.36390339268763816,2150,0.4345807935001228,0.002354473469913489,285.665,0.6725906637828368
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,TZA,1.8811910619343861,2150,1.7832809439416766,0.009661466256013395,213.831,2.0659209909896004
MESSAGE-GLOBIOM,SSP2-4.5-SPA2,2030,MAF,Final Energy,EJ/yr,68.98774,SSP2,12733.525,0.005417803789602643,TGO,2.0547471380435307,2150,1.9375530115942494,0.01049728204877134,15.622,0.16398854016590586
